Municipio,Ano,Moeda,VPTemporario
3548401,2005,(Mil Reais),9219
3548401,2006,(Mil Reais),10748
3548401,2007,(Mil Reais),13362
3548401,2008,(Mil Reais),15233
3548401,2009,(Mil Reais),15465
3548401,2010,(Mil Reais),18754
3548401,2011,(Mil Reais),25179
3548401,2012,(Mil Reais),17562
3548401,2013,(Mil Reais),16790
3548401,2014,(Mil Reais),13657
3548500,1990,(Mil Cruzeiros),270
3548500,1991,(Mil Cruzeiros),899
3548500,1992,(Mil Cruzeiros),-
3548500,1993,(Mil Cruzeiros Reais),-
3548500,1994,(Mil Reais),-
3548500,1995,(Mil Reais),-
3548500,1996,(Mil Reais),-
3548500,1997,(Mil Reais),-
3548500,1998,(Mil Reais),-
3548500,1999,(Mil Reais),-
3548500,2000,(Mil Reais),-
3548500,2001,(Mil Reais),-
3548500,2002,(Mil Reais),-
3548500,2003,(Mil Reais),-
3548500,2004,(Mil Reais),-
3548500,2005,(Mil Reais),-
3548500,2006,(Mil Reais),-
3548500,2007,(Mil Reais),-
3548500,2008,(Mil Reais),-
3548500,2009,(Mil Reais),-
3548500,2010,(Mil Reais),-
3548500,2011,(Mil Reais),-
3548500,2012,(Mil Reais),-
3548500,2013,(Mil Reais),-
3548500,2014,(Mil Reais),-
3548609,1990,(Mil Cruzeiros),65547
3548609,1991,(Mil Cruzeiros),452718
3548609,1992,(Mil Cruzeiros),2107989
3548609,1993,(Mil Cruzeiros Reais),45016
3548609,1994,(Mil Reais),438
3548609,1995,(Mil Reais),484
3548609,1996,(Mil Reais),380
3548609,1997,(Mil Reais),352
3548609,1998,(Mil Reais),383
3548609,1999,(Mil Reais),92
3548609,2000,(Mil Reais),649
3548609,2001,(Mil Reais),153
3548609,2002,(Mil Reais),203
3548609,2003,(Mil Reais),246
3548609,2004,(Mil Reais),443
3548609,2005,(Mil Reais),707
3548609,2006,(Mil Reais),797
3548609,2007,(Mil Reais),838
3548609,2008,(Mil Reais),1237
3548609,2009,(Mil Reais),1176
3548609,2010,(Mil Reais),1212
3548609,2011,(Mil Reais),1224
3548609,2012,(Mil Reais),2787
3548609,2013,(Mil Reais),2207
3548609,2014,(Mil Reais),2140
3548708,1990,(Mil Cruzeiros),3042
3548708,1991,(Mil Cruzeiros),2500
3548708,1992,(Mil Cruzeiros),-
3548708,1993,(Mil Cruzeiros Reais),-
3548708,1994,(Mil Reais),-
3548708,1995,(Mil Reais),-
3548708,1996,(Mil Reais),-
3548708,1997,(Mil Reais),-
3548708,1998,(Mil Reais),-
3548708,1999,(Mil Reais),-
3548708,2000,(Mil Reais),-
3548708,2001,(Mil Reais),-
3548708,2002,(Mil Reais),-
3548708,2003,(Mil Reais),-
3548708,2004,(Mil Reais),-
3548708,2005,(Mil Reais),-
3548708,2006,(Mil Reais),-
3548708,2007,(Mil Reais),-
3548708,2008,(Mil Reais),-
3548708,2009,(Mil Reais),-
3548708,2010,(Mil Reais),-
3548708,2011,(Mil Reais),-
3548708,2012,(Mil Reais),-
3548708,2013,(Mil Reais),-
3548708,2014,(Mil Reais),-
3548906,1990,(Mil Cruzeiros),1020352
3548906,1991,(Mil Cruzeiros),8704060
3548906,1992,(Mil Cruzeiros),81554161
3548906,1993,(Mil Cruzeiros Reais),1417723
3548906,1994,(Mil Reais),8187
3548906,1995,(Mil Reais),11584
3548906,1996,(Mil Reais),34696
3548906,1997,(Mil Reais),30717
3548906,1998,(Mil Reais),29824
3548906,1999,(Mil Reais),22506
3548906,2000,(Mil Reais),30804
3548906,2001,(Mil Reais),42639
3548906,2002,(Mil Reais),57593
3548906,2003,(Mil Reais),59991
3548906,2004,(Mil Reais),63932
3548906,2005,(Mil Reais),60907
3548906,2006,(Mil Reais),66696
3548906,2007,(Mil Reais),87401
3548906,2008,(Mil Reais),67257
3548906,2009,(Mil Reais),110476
3548906,2010,(Mil Reais),121679
3548906,2011,(Mil Reais),139894
3548906,2012,(Mil Reais),159000
3548906,2013,(Mil Reais),176707
3548906,2014,(Mil Reais),170547
3549003,1990,(Mil Cruzeiros),93559
3549003,1991,(Mil Cruzeiros),444170
3549003,1992,(Mil Cruzeiros),6254761
3549003,1993,(Mil Cruzeiros Reais),30502
3549003,1994,(Mil Reais),541
3549003,1995,(Mil Reais),555
3549003,1996,(Mil Reais),678
3549003,1997,(Mil Reais),516
3549003,1998,(Mil Reais),372
3549003,1999,(Mil Reais),124
3549003,2000,(Mil Reais),533
3549003,2001,(Mil Reais),204
3549003,2002,(Mil Reais),103
3549003,2003,(Mil Reais),197
3549003,2004,(Mil Reais),264
3549003,2005,(Mil Reais),253
3549003,2006,(Mil Reais),95
3549003,2007,(Mil Reais),263
3549003,2008,(Mil Reais),120
3549003,2009,(Mil Reais),110
3549003,2010,(Mil Reais),460
3549003,2011,(Mil Reais),2074
3549003,2012,(Mil Reais),3011
3549003,2013,(Mil Reais),3061
3549003,2014,(Mil Reais),3951
3549102,1990,(Mil Cruzeiros),755098
3549102,1991,(Mil Cruzeiros),3591302
3549102,1992,(Mil Cruzeiros),54862671
3549102,1993,(Mil Cruzeiros Reais),1473230
3549102,1994,(Mil Reais),18821
3549102,1995,(Mil Reais),11948
3549102,1996,(Mil Reais),13345
3549102,1997,(Mil Reais),14450
3549102,1998,(Mil Reais),17242
3549102,1999,(Mil Reais),17600
3549102,2000,(Mil Reais),30732
3549102,2001,(Mil Reais),27042
3549102,2002,(Mil Reais),35647
3549102,2003,(Mil Reais),45172
3549102,2004,(Mil Reais),32531
3549102,2005,(Mil Reais),34367
3549102,2006,(Mil Reais),31507
3549102,2007,(Mil Reais),39127
3549102,2008,(Mil Reais),44322
3549102,2009,(Mil Reais),46538
3549102,2010,(Mil Reais),31331
3549102,2011,(Mil Reais),47391
3549102,2012,(Mil Reais),65782
3549102,2013,(Mil Reais),69397
3549102,2014,(Mil Reais),56004
3549201,1990,(Mil Cruzeiros),53707
3549201,1991,(Mil Cruzeiros),317542
3549201,1992,(Mil Cruzeiros),4683997
3549201,1993,(Mil Cruzeiros Reais),46885
3549201,1994,(Mil Reais),641
3549201,1995,(Mil Reais),504
3549201,1996,(Mil Reais),505
3549201,1997,(Mil Reais),333
3549201,1998,(Mil Reais),439
3549201,1999,(Mil Reais),617
3549201,2000,(Mil Reais),367
3549201,2001,(Mil Reais),138
3549201,2002,(Mil Reais),123
3549201,2003,(Mil Reais),137
3549201,2004,(Mil Reais),545
3549201,2005,(Mil Reais),861
3549201,2006,(Mil Reais),648
3549201,2007,(Mil Reais),1190
3549201,2008,(Mil Reais),1956
3549201,2009,(Mil Reais),1242
3549201,2010,(Mil Reais),4340
3549201,2011,(Mil Reais),4084
3549201,2012,(Mil Reais),6365
3549201,2013,(Mil Reais),5632
3549201,2014,(Mil Reais),5803
3549250,1990,(Mil Cruzeiros),-
3549250,1991,(Mil Cruzeiros),-
3549250,1992,(Mil Cruzeiros),-
3549250,1993,(Mil Cruzeiros Reais),313019
3549250,1994,(Mil Reais),2445
3549250,1995,(Mil Reais),2708
3549250,1996,(Mil Reais),4176
3549250,1997,(Mil Reais),7192
3549250,1998,(Mil Reais),7182
3549250,1999,(Mil Reais),6043
3549250,2000,(Mil Reais),5281
3549250,2001,(Mil Reais),7826
3549250,2002,(Mil Reais),11005
3549250,2003,(Mil Reais),8353
3549250,2004,(Mil Reais),5247
3549250,2005,(Mil Reais),14665
3549250,2006,(Mil Reais),13176
3549250,2007,(Mil Reais),23180
3549250,2008,(Mil Reais),5658
3549250,2009,(Mil Reais),11211
3549250,2010,(Mil Reais),21457
3549250,2011,(Mil Reais),41117
3549250,2012,(Mil Reais),26298
3549250,2013,(Mil Reais),25376
3549250,2014,(Mil Reais),15395
3549300,1990,(Mil Cruzeiros),97716
3549300,1991,(Mil Cruzeiros),195410
3549300,1992,(Mil Cruzeiros),1793310
3549300,1993,(Mil Cruzeiros Reais),74285
3549300,1994,(Mil Reais),1693
3549300,1995,(Mil Reais),509
3549300,1996,(Mil Reais),500
3549300,1997,(Mil Reais),465
3549300,1998,(Mil Reais),106
3549300,1999,(Mil Reais),50
3549300,2000,(Mil Reais),177
3549300,2001,(Mil Reais),347
3549300,2002,(Mil Reais),427
3549300,2003,(Mil Reais),150
3549300,2004,(Mil Reais),235
3549300,2005,(Mil Reais),891
3549300,2006,(Mil Reais),124
3549300,2007,(Mil Reais),-
3549300,2008,(Mil Reais),93
3549300,2009,(Mil Reais),93
3549300,2010,(Mil Reais),10212
3549300,2011,(Mil Reais),12101
3549300,2012,(Mil Reais),27388
3549300,2013,(Mil Reais),27941
3549300,2014,(Mil Reais),19473
3549409,1990,(Mil Cruzeiros),2243893
3549409,1991,(Mil Cruzeiros),10328392
3549409,1992,(Mil Cruzeiros),155581690
3549409,1993,(Mil Cruzeiros Reais),2398552
3549409,1994,(Mil Reais),20580
3549409,1995,(Mil Reais),20672
3549409,1996,(Mil Reais),25698
3549409,1997,(Mil Reais),29313
3549409,1998,(Mil Reais),24892
3549409,1999,(Mil Reais),21707
3549409,2000,(Mil Reais),43613
3549409,2001,(Mil Reais),61808
3549409,2002,(Mil Reais),57572
3549409,2003,(Mil Reais),56842
3549409,2004,(Mil Reais),64966
3549409,2005,(Mil Reais),62702
3549409,2006,(Mil Reais),107134
3549409,2007,(Mil Reais),99881
3549409,2008,(Mil Reais),82042
3549409,2009,(Mil Reais),89584
3549409,2010,(Mil Reais),92907
3549409,2011,(Mil Reais),122708
3549409,2012,(Mil Reais),122556
3549409,2013,(Mil Reais),131006
3549409,2014,(Mil Reais),121898
3549508,1990,(Mil Cruzeiros),703795
3549508,1991,(Mil Cruzeiros),4187724
3549508,1992,(Mil Cruzeiros),60242775
3549508,1993,(Mil Cruzeiros Reais),1845648
3549508,1994,(Mil Reais),12338
3549508,1995,(Mil Reais),11203
3549508,1996,(Mil Reais),14380
3549508,1997,(Mil Reais),14655
3549508,1998,(Mil Reais),22217
3549508,1999,(Mil Reais),17226
3549508,2000,(Mil Reais),20248
3549508,2001,(Mil Reais),27296
3549508,2002,(Mil Reais),32832
3549508,2003,(Mil Reais),35788
3549508,2004,(Mil Reais),39131
3549508,2005,(Mil Reais),30388
3549508,2006,(Mil Reais),47328
3549508,2007,(Mil Reais),53249
3549508,2008,(Mil Reais),57280
3549508,2009,(Mil Reais),54006
3549508,2010,(Mil Reais),55307
3549508,2011,(Mil Reais),54511
3549508,2012,(Mil Reais),54930
3549508,2013,(Mil Reais),43989
3549508,2014,(Mil Reais),44280
3549607,1990,(Mil Cruzeiros),26244
3549607,1991,(Mil Cruzeiros),80185
3549607,1992,(Mil Cruzeiros),1400460
3549607,1993,(Mil Cruzeiros Reais),18016
3549607,1994,(Mil Reais),165
3549607,1995,(Mil Reais),154
3549607,1996,(Mil Reais),0
3549607,1997,(Mil Reais),124
3549607,1998,(Mil Reais),339
3549607,1999,(Mil Reais),339
3549607,2000,(Mil Reais),231
3549607,2001,(Mil Reais),158
3549607,2002,(Mil Reais),197
3549607,2003,(Mil Reais),359
3549607,2004,(Mil Reais),356
3549607,2005,(Mil Reais),360
3549607,2006,(Mil Reais),290
3549607,2007,(Mil Reais),429
3549607,2008,(Mil Reais),336
3549607,2009,(Mil Reais),294
3549607,2010,(Mil Reais),209
3549607,2011,(Mil Reais),374
3549607,2012,(Mil Reais),361
3549607,2013,(Mil Reais),497
3549607,2014,(Mil Reais),351
3549706,1990,(Mil Cruzeiros),3349777
3549706,1991,(Mil Cruzeiros),4990250
3549706,1992,(Mil Cruzeiros),62467740
3549706,1993,(Mil Cruzeiros Reais),2135010
3549706,1994,(Mil Reais),23426
3549706,1995,(Mil Reais),26407
3549706,1996,(Mil Reais),16809
3549706,1997,(Mil Reais),25708
3549706,1998,(Mil Reais),35956
3549706,1999,(Mil Reais),33720
3549706,2000,(Mil Reais),36337
3549706,2001,(Mil Reais),26623
3549706,2002,(Mil Reais),47841
3549706,2003,(Mil Reais),44248
3549706,2004,(Mil Reais),67179
3549706,2005,(Mil Reais),42953
3549706,2006,(Mil Reais),49200
3549706,2007,(Mil Reais),45837
3549706,2008,(Mil Reais),48785
3549706,2009,(Mil Reais),48785
3549706,2010,(Mil Reais),36908
3549706,2011,(Mil Reais),24014
3549706,2012,(Mil Reais),102090
3549706,2013,(Mil Reais),45535
3549706,2014,(Mil Reais),30334
3549805,1990,(Mil Cruzeiros),155304
3549805,1991,(Mil Cruzeiros),2276048
3549805,1992,(Mil Cruzeiros),20323140
3549805,1993,(Mil Cruzeiros Reais),193148
3549805,1994,(Mil Reais),2130
3549805,1995,(Mil Reais),2300
3549805,1996,(Mil Reais),3220
3549805,1997,(Mil Reais),3428
3549805,1998,(Mil Reais),3288
3549805,1999,(Mil Reais),2278
3549805,2000,(Mil Reais),966
3549805,2001,(Mil Reais),634
3549805,2002,(Mil Reais),733
3549805,2003,(Mil Reais),1077
3549805,2004,(Mil Reais),2492
3549805,2005,(Mil Reais),4480
3549805,2006,(Mil Reais),3294
3549805,2007,(Mil Reais),11501
3549805,2008,(Mil Reais),10469
3549805,2009,(Mil Reais),20551
3549805,2010,(Mil Reais),21167
3549805,2011,(Mil Reais),33728
3549805,2012,(Mil Reais),30962
3549805,2013,(Mil Reais),31705
3549805,2014,(Mil Reais),27890
3549904,1990,(Mil Cruzeiros),140929
3549904,1991,(Mil Cruzeiros),959774
3549904,1992,(Mil Cruzeiros),10355329
3549904,1993,(Mil Cruzeiros Reais),165600
3549904,1994,(Mil Reais),2543
3549904,1995,(Mil Reais),3184
3549904,1996,(Mil Reais),3451
3549904,1997,(Mil Reais),3373
3549904,1998,(Mil Reais),3464
3549904,1999,(Mil Reais),2038
3549904,2000,(Mil Reais),1303
3549904,2001,(Mil Reais),4786
3549904,2002,(Mil Reais),3125
3549904,2003,(Mil Reais),4558
3549904,2004,(Mil Reais),4387
3549904,2005,(Mil Reais),3390
3549904,2006,(Mil Reais),4765
3549904,2007,(Mil Reais),8046
3549904,2008,(Mil Reais),4878
3549904,2009,(Mil Reais),3896
3549904,2010,(Mil Reais),4004
3549904,2011,(Mil Reais),4841
3549904,2012,(Mil Reais),3296
3549904,2013,(Mil Reais),1343
3549904,2014,(Mil Reais),333
3549953,1990,(Mil Cruzeiros),-
3549953,1991,(Mil Cruzeiros),-
3549953,1992,(Mil Cruzeiros),-
3549953,1993,(Mil Cruzeiros Reais),9282
3549953,1994,(Mil Reais),26
3549953,1995,(Mil Reais),69
3549953,1996,(Mil Reais),49
3549953,1997,(Mil Reais),43
3549953,1998,(Mil Reais),29
3549953,1999,(Mil Reais),34
3549953,2000,(Mil Reais),28
3549953,2001,(Mil Reais),-
3549953,2002,(Mil Reais),-
3549953,2003,(Mil Reais),-
3549953,2004,(Mil Reais),-
3549953,2005,(Mil Reais),-
3549953,2006,(Mil Reais),-
3549953,2007,(Mil Reais),-
3549953,2008,(Mil Reais),-
3549953,2009,(Mil Reais),-
3549953,2010,(Mil Reais),-
3549953,2011,(Mil Reais),-
3549953,2012,(Mil Reais),-
3549953,2013,(Mil Reais),-
3549953,2014,(Mil Reais),-
3550001,1990,(Mil Cruzeiros),59887
3550001,1991,(Mil Cruzeiros),251154
3550001,1992,(Mil Cruzeiros),2680775
3550001,1993,(Mil Cruzeiros Reais),39653
3550001,1994,(Mil Reais),466
3550001,1995,(Mil Reais),596
3550001,1996,(Mil Reais),203
3550001,1997,(Mil Reais),282
3550001,1998,(Mil Reais),241
3550001,1999,(Mil Reais),756
3550001,2000,(Mil Reais),1575
3550001,2001,(Mil Reais),561
3550001,2002,(Mil Reais),947
3550001,2003,(Mil Reais),3496
3550001,2004,(Mil Reais),1863
3550001,2005,(Mil Reais),2093
3550001,2006,(Mil Reais),2104
3550001,2007,(Mil Reais),888
3550001,2008,(Mil Reais),1942
3550001,2009,(Mil Reais),1942
3550001,2010,(Mil Reais),6063
3550001,2011,(Mil Reais),6979
3550001,2012,(Mil Reais),545
3550001,2013,(Mil Reais),144
3550001,2014,(Mil Reais),50
3550100,1990,(Mil Cruzeiros),2908740
3550100,1991,(Mil Cruzeiros),9104021
3550100,1992,(Mil Cruzeiros),243296781
3550100,1993,(Mil Cruzeiros Reais),3143590
3550100,1994,(Mil Reais),25829
3550100,1995,(Mil Reais),27147
3550100,1996,(Mil Reais),40035
3550100,1997,(Mil Reais),30809
3550100,1998,(Mil Reais),27182
3550100,1999,(Mil Reais),19677
3550100,2000,(Mil Reais),35295
3550100,2001,(Mil Reais),47980
3550100,2002,(Mil Reais),70894
3550100,2003,(Mil Reais),89649
3550100,2004,(Mil Reais),79189
3550100,2005,(Mil Reais),92481
3550100,2006,(Mil Reais),86335
3550100,2007,(Mil Reais),136342
3550100,2008,(Mil Reais),102917
3550100,2009,(Mil Reais),100671
3550100,2010,(Mil Reais),93507
3550100,2011,(Mil Reais),93539
3550100,2012,(Mil Reais),158659
3550100,2013,(Mil Reais),159187
3550100,2014,(Mil Reais),156341
3550209,1990,(Mil Cruzeiros),499981
3550209,1991,(Mil Cruzeiros),2481974
3550209,1992,(Mil Cruzeiros),28853830
3550209,1993,(Mil Cruzeiros Reais),1021295
3550209,1994,(Mil Reais),19645
3550209,1995,(Mil Reais),26546
3550209,1996,(Mil Reais),6428
3550209,1997,(Mil Reais),21359
3550209,1998,(Mil Reais),19201
3550209,1999,(Mil Reais),16957
3550209,2000,(Mil Reais),21229
3550209,2001,(Mil Reais),33503
3550209,2002,(Mil Reais),29128
3550209,2003,(Mil Reais),40843
3550209,2004,(Mil Reais),50595
3550209,2005,(Mil Reais),56114
3550209,2006,(Mil Reais),39603
3550209,2007,(Mil Reais),62641
3550209,2008,(Mil Reais),44887
3550209,2009,(Mil Reais),43887
3550209,2010,(Mil Reais),16996
3550209,2011,(Mil Reais),41362
3550209,2012,(Mil Reais),38096
3550209,2013,(Mil Reais),92906
3550209,2014,(Mil Reais),74865
3550308,1990,(Mil Cruzeiros),7300
3550308,1991,(Mil Cruzeiros),33550
3550308,1992,(Mil Cruzeiros),1415010
3550308,1993,(Mil Cruzeiros Reais),-
3550308,1994,(Mil Reais),96
3550308,1995,(Mil Reais),1716
3550308,1996,(Mil Reais),145
3550308,1997,(Mil Reais),72
3550308,1998,(Mil Reais),311
3550308,1999,(Mil Reais),77
3550308,2000,(Mil Reais),5085
3550308,2001,(Mil Reais),-
3550308,2002,(Mil Reais),-
3550308,2003,(Mil Reais),-
3550308,2004,(Mil Reais),-
3550308,2005,(Mil Reais),-
3550308,2006,(Mil Reais),-
3550308,2007,(Mil Reais),-
3550308,2008,(Mil Reais),-
3550308,2009,(Mil Reais),-
3550308,2010,(Mil Reais),-
3550308,2011,(Mil Reais),-
3550308,2012,(Mil Reais),-
3550308,2013,(Mil Reais),-
3550308,2014,(Mil Reais),116
3550407,1990,(Mil Cruzeiros),1052815
3550407,1991,(Mil Cruzeiros),3549005
3550407,1992,(Mil Cruzeiros),47698250
3550407,1993,(Mil Cruzeiros Reais),1080074
3550407,1994,(Mil Reais),7291
3550407,1995,(Mil Reais),8923
3550407,1996,(Mil Reais),11967
3550407,1997,(Mil Reais),12590
3550407,1998,(Mil Reais),11526
3550407,1999,(Mil Reais),8555
3550407,2000,(Mil Reais),11177
3550407,2001,(Mil Reais),15361
3550407,2002,(Mil Reais),19130
3550407,2003,(Mil Reais),21943
3550407,2004,(Mil Reais),21266
3550407,2005,(Mil Reais),24778
3550407,2006,(Mil Reais),24801
3550407,2007,(Mil Reais),34771
3550407,2008,(Mil Reais),25223
3550407,2009,(Mil Reais),29099
3550407,2010,(Mil Reais),49901
3550407,2011,(Mil Reais),78766
3550407,2012,(Mil Reais),46680
3550407,2013,(Mil Reais),41925
3550407,2014,(Mil Reais),29750
3550506,1990,(Mil Cruzeiros),467765
3550506,1991,(Mil Cruzeiros),2946257
3550506,1992,(Mil Cruzeiros),29145317
3550506,1993,(Mil Cruzeiros Reais),714634
3550506,1994,(Mil Reais),5287
3550506,1995,(Mil Reais),13381
3550506,1996,(Mil Reais),12175
3550506,1997,(Mil Reais),11476
3550506,1998,(Mil Reais),11006
3550506,1999,(Mil Reais),8318
3550506,2000,(Mil Reais),14079
3550506,2001,(Mil Reais),15634
3550506,2002,(Mil Reais),20785
3550506,2003,(Mil Reais),23736
3550506,2004,(Mil Reais),24077
3550506,2005,(Mil Reais),23683
3550506,2006,(Mil Reais),24266
3550506,2007,(Mil Reais),28402
3550506,2008,(Mil Reais),26475
3550506,2009,(Mil Reais),36266
3550506,2010,(Mil Reais),40044
3550506,2011,(Mil Reais),49765
3550506,2012,(Mil Reais),79964
3550506,2013,(Mil Reais),89710
3550506,2014,(Mil Reais),107200
3550605,1990,(Mil Cruzeiros),39810
3550605,1991,(Mil Cruzeiros),190590
3550605,1992,(Mil Cruzeiros),4536370
3550605,1993,(Mil Cruzeiros Reais),39192
3550605,1994,(Mil Reais),451
3550605,1995,(Mil Reais),950
3550605,1996,(Mil Reais),46
3550605,1997,(Mil Reais),432
3550605,1998,(Mil Reais),681
3550605,1999,(Mil Reais),1049
3550605,2000,(Mil Reais),263
3550605,2001,(Mil Reais),253
3550605,2002,(Mil Reais),787
3550605,2003,(Mil Reais),880
3550605,2004,(Mil Reais),788
3550605,2005,(Mil Reais),718
3550605,2006,(Mil Reais),1046
3550605,2007,(Mil Reais),668
3550605,2008,(Mil Reais),1248
3550605,2009,(Mil Reais),2231
3550605,2010,(Mil Reais),813
3550605,2011,(Mil Reais),3784
3550605,2012,(Mil Reais),4436
3550605,2013,(Mil Reais),5666
3550605,2014,(Mil Reais),4635
3550704,1990,(Mil Cruzeiros),252
3550704,1991,(Mil Cruzeiros),1080
3550704,1992,(Mil Cruzeiros),58205
3550704,1993,(Mil Cruzeiros Reais),769
3550704,1994,(Mil Reais),69
3550704,1995,(Mil Reais),-
3550704,1996,(Mil Reais),-
3550704,1997,(Mil Reais),10
3550704,1998,(Mil Reais),-
3550704,1999,(Mil Reais),-
3550704,2000,(Mil Reais),20
3550704,2001,(Mil Reais),-
3550704,2002,(Mil Reais),-
3550704,2003,(Mil Reais),-
3550704,2004,(Mil Reais),-
3550704,2005,(Mil Reais),-
3550704,2006,(Mil Reais),-
3550704,2007,(Mil Reais),-
3550704,2008,(Mil Reais),-
3550704,2009,(Mil Reais),-
3550704,2010,(Mil Reais),-
3550704,2011,(Mil Reais),-
3550704,2012,(Mil Reais),-
3550704,2013,(Mil Reais),50
3550704,2014,(Mil Reais),-
3550803,1990,(Mil Cruzeiros),100482
3550803,1991,(Mil Cruzeiros),485320
3550803,1992,(Mil Cruzeiros),2762397
3550803,1993,(Mil Cruzeiros Reais),82868
3550803,1994,(Mil Reais),1282
3550803,1995,(Mil Reais),879
3550803,1996,(Mil Reais),593
3550803,1997,(Mil Reais),657
3550803,1998,(Mil Reais),1479
3550803,1999,(Mil Reais),2455
3550803,2000,(Mil Reais),2788
3550803,2001,(Mil Reais),6776
3550803,2002,(Mil Reais),6916
3550803,2003,(Mil Reais),5609
3550803,2004,(Mil Reais),6328
3550803,2005,(Mil Reais),4422
3550803,2006,(Mil Reais),5835
3550803,2007,(Mil Reais),9394
3550803,2008,(Mil Reais),6826
3550803,2009,(Mil Reais),6826
3550803,2010,(Mil Reais),1443
3550803,2011,(Mil Reais),7257
3550803,2012,(Mil Reais),9503
3550803,2013,(Mil Reais),12191
3550803,2014,(Mil Reais),9593
3550902,1990,(Mil Cruzeiros),1205177
3550902,1991,(Mil Cruzeiros),1844288
3550902,1992,(Mil Cruzeiros),64063000
3550902,1993,(Mil Cruzeiros Reais),787795
3550902,1994,(Mil Reais),12315
3550902,1995,(Mil Reais),14819
3550902,1996,(Mil Reais),18952
3550902,1997,(Mil Reais),16616
3550902,1998,(Mil Reais),17255
3550902,1999,(Mil Reais),20791
3550902,2000,(Mil Reais),21582
3550902,2001,(Mil Reais),33373
3550902,2002,(Mil Reais),41792
3550902,2003,(Mil Reais),42136
3550902,2004,(Mil Reais),34060
3550902,2005,(Mil Reais),42296
3550902,2006,(Mil Reais),43510
3550902,2007,(Mil Reais),68507
3550902,2008,(Mil Reais),74090
3550902,2009,(Mil Reais),70672
3550902,2010,(Mil Reais),70673
3550902,2011,(Mil Reais),70673
3550902,2012,(Mil Reais),117039
3550902,2013,(Mil Reais),144020
3550902,2014,(Mil Reais),108905
3551009,1990,(Mil Cruzeiros),162
3551009,1991,(Mil Cruzeiros),774
3551009,1992,(Mil Cruzeiros),-
3551009,1993,(Mil Cruzeiros Reais),-
3551009,1994,(Mil Reais),-
3551009,1995,(Mil Reais),-
3551009,1996,(Mil Reais),-
3551009,1997,(Mil Reais),-
3551009,1998,(Mil Reais),-
3551009,1999,(Mil Reais),-
3551009,2000,(Mil Reais),2
3551009,2001,(Mil Reais),-
3551009,2002,(Mil Reais),-
3551009,2003,(Mil Reais),-
3551009,2004,(Mil Reais),-
3551009,2005,(Mil Reais),-
3551009,2006,(Mil Reais),-
3551009,2007,(Mil Reais),-
3551009,2008,(Mil Reais),-
3551009,2009,(Mil Reais),-
3551009,2010,(Mil Reais),-
3551009,2011,(Mil Reais),-
3551009,2012,(Mil Reais),-
3551009,2013,(Mil Reais),-
3551009,2014,(Mil Reais),-
3551108,1990,(Mil Cruzeiros),80562
3551108,1991,(Mil Cruzeiros),316050
3551108,1992,(Mil Cruzeiros),2595675
3551108,1993,(Mil Cruzeiros Reais),155216
3551108,1994,(Mil Reais),2028
3551108,1995,(Mil Reais),1539
3551108,1996,(Mil Reais),830
3551108,1997,(Mil Reais),1738
3551108,1998,(Mil Reais),1188
3551108,1999,(Mil Reais),2151
3551108,2000,(Mil Reais),924
3551108,2001,(Mil Reais),7337
3551108,2002,(Mil Reais),3830
3551108,2003,(Mil Reais),4467
3551108,2004,(Mil Reais),4897
3551108,2005,(Mil Reais),4133
3551108,2006,(Mil Reais),3375
3551108,2007,(Mil Reais),5874
3551108,2008,(Mil Reais),1653
3551108,2009,(Mil Reais),1573
3551108,2010,(Mil Reais),5134
3551108,2011,(Mil Reais),8097
3551108,2012,(Mil Reais),13971
3551108,2013,(Mil Reais),5330
3551108,2014,(Mil Reais),4802
3551207,1990,(Mil Cruzeiros),144652
3551207,1991,(Mil Cruzeiros),370462
3551207,1992,(Mil Cruzeiros),4087190
3551207,1993,(Mil Cruzeiros Reais),241145
3551207,1994,(Mil Reais),1229
3551207,1995,(Mil Reais),749
3551207,1996,(Mil Reais),1317
3551207,1997,(Mil Reais),1129
3551207,1998,(Mil Reais),1050
3551207,1999,(Mil Reais),1139
3551207,2000,(Mil Reais),645
3551207,2001,(Mil Reais),1472
3551207,2002,(Mil Reais),2685
3551207,2003,(Mil Reais),3682
3551207,2004,(Mil Reais),2969
3551207,2005,(Mil Reais),4392
3551207,2006,(Mil Reais),4179
3551207,2007,(Mil Reais),5290
3551207,2008,(Mil Reais),4343
3551207,2009,(Mil Reais),4940
3551207,2010,(Mil Reais),6155
3551207,2011,(Mil Reais),7577
3551207,2012,(Mil Reais),6053
3551207,2013,(Mil Reais),9168
3551207,2014,(Mil Reais),11041
3551306,1990,(Mil Cruzeiros),31322
3551306,1991,(Mil Cruzeiros),82132
3551306,1992,(Mil Cruzeiros),1257633
3551306,1993,(Mil Cruzeiros Reais),35565
3551306,1994,(Mil Reais),494
3551306,1995,(Mil Reais),687
3551306,1996,(Mil Reais),854
3551306,1997,(Mil Reais),870
3551306,1998,(Mil Reais),1132
3551306,1999,(Mil Reais),1087
3551306,2000,(Mil Reais),1250
3551306,2001,(Mil Reais),1557
3551306,2002,(Mil Reais),2601
3551306,2003,(Mil Reais),5551
3551306,2004,(Mil Reais),3260
3551306,2005,(Mil Reais),4759
3551306,2006,(Mil Reais),8841
3551306,2007,(Mil Reais),6686
3551306,2008,(Mil Reais),11497
3551306,2009,(Mil Reais),18485
3551306,2010,(Mil Reais),20908
