Municipio,Lavoura temporária,Ano,Valor
3501152,Algodão herbáceo (em caroço),1995,-
3501152,Algodão herbáceo (em caroço),2014,-
3501152,Alho,1995,-
3501152,Alho,2014,-
3501152,Amendoim (em casca),1995,-
3501152,Amendoim (em casca),2014,-
3501152,Arroz (em casca),1995,-
3501152,Arroz (em casca),2014,-
3501152,Aveia (em grão),1995,-
3501152,Aveia (em grão),2014,-
3501152,Batata-doce,1995,-
3501152,Batata-doce,2014,-
3501152,Batata-inglesa,1995,-
3501152,Batata-inglesa,2014,-
3501152,Cana-de-açúcar,1995,-
3501152,Cana-de-açúcar,2014,51
3501152,Cebola,1995,-
3501152,Cebola,2014,-
3501152,Centeio (em grão),1995,-
3501152,Centeio (em grão),2014,-
3501152,Cevada (em grão),1995,-
3501152,Cevada (em grão),2014,-
3501152,Ervilha (em grão),1995,-
3501152,Ervilha (em grão),2014,-
3501152,Fava (em grão),1995,-
3501152,Fava (em grão),2014,-
3501152,Feijão (em grão),1995,-
3501152,Feijão (em grão),2014,-
3501152,Fumo (em folha),1995,-
3501152,Fumo (em folha),2014,-
3501152,Girassol (em grão),1995,-
3501152,Girassol (em grão),2014,-
3501152,Juta (fibra),1995,-
3501152,Juta (fibra),2014,-
3501152,Linho (semente),1995,-
3501152,Linho (semente),2014,-
3501152,Malva (fibra),1995,-
3501152,Malva (fibra),2014,-
3501152,Mamona (baga),1995,-
3501152,Mamona (baga),2014,-
3501152,Mandioca,1995,-
3501152,Mandioca,2014,177
3501152,Melancia,1995,-
3501152,Melancia,2014,-
3501152,Melão,1995,-
3501152,Melão,2014,-
3501152,Milho (em grão),1995,-
3501152,Milho (em grão),2014,600
3501152,Rami (fibra),1995,-
3501152,Rami (fibra),2014,-
3501152,Soja (em grão),1995,-
3501152,Soja (em grão),2014,-
3501152,Sorgo (em grão),1995,-
3501152,Sorgo (em grão),2014,-
3501152,Tomate,1995,-
3501152,Tomate,2014,69
3501152,Trigo (em grão),1995,-
3501152,Trigo (em grão),2014,-
3501152,Triticale (em grão),1995,-
3501152,Triticale (em grão),2014,-
3501202,Abacaxi,1995,-
3501202,Abacaxi,2014,965
3501202,Algodão herbáceo (em caroço),1995,1440
3501202,Algodão herbáceo (em caroço),2014,-
3501202,Alho,1995,-
3501202,Alho,2014,-
3501202,Amendoim (em casca),1995,-
3501202,Amendoim (em casca),2014,-
3501202,Arroz (em casca),1995,8
3501202,Arroz (em casca),2014,-
3501202,Aveia (em grão),1995,-
3501202,Aveia (em grão),2014,-
3501202,Batata-doce,1995,-
3501202,Batata-doce,2014,-
3501202,Batata-inglesa,1995,-
3501202,Batata-inglesa,2014,-
3501202,Cana-de-açúcar,1995,-
3501202,Cana-de-açúcar,2014,38782
3501202,Cebola,1995,-
3501202,Cebola,2014,-
3501202,Centeio (em grão),1995,-
3501202,Centeio (em grão),2014,-
3501202,Cevada (em grão),1995,-
3501202,Cevada (em grão),2014,-
3501202,Ervilha (em grão),1995,-
3501202,Ervilha (em grão),2014,-
3501202,Fava (em grão),1995,-
3501202,Fava (em grão),2014,-
3501202,Feijão (em grão),1995,5
3501202,Feijão (em grão),2014,-
3501202,Fumo (em folha),1995,-
3501202,Fumo (em folha),2014,-
3501202,Girassol (em grão),1995,-
3501202,Girassol (em grão),2014,-
3501202,Juta (fibra),1995,-
3501202,Juta (fibra),2014,-
3501202,Linho (semente),1995,-
3501202,Linho (semente),2014,-
3501202,Malva (fibra),1995,-
3501202,Malva (fibra),2014,-
3501202,Mamona (baga),1995,-
3501202,Mamona (baga),2014,-
3501202,Mandioca,1995,-
3501202,Mandioca,2014,54
3501202,Melancia,1995,6
3501202,Melancia,2014,41
3501202,Melão,1995,-
3501202,Melão,2014,-
3501202,Milho (em grão),1995,318
3501202,Milho (em grão),2014,2389
3501202,Rami (fibra),1995,-
3501202,Rami (fibra),2014,-
3501202,Soja (em grão),1995,-
3501202,Soja (em grão),2014,887
3501202,Sorgo (em grão),1995,-
3501202,Sorgo (em grão),2014,-
3501202,Tomate,1995,10
3501202,Tomate,2014,-
3501202,Trigo (em grão),1995,-
3501202,Trigo (em grão),2014,-
3501202,Triticale (em grão),1995,-
3501202,Triticale (em grão),2014,-
3501301,Abacaxi,1995,-
3501301,Abacaxi,2014,-
3501301,Algodão herbáceo (em caroço),1995,645
3501301,Algodão herbáceo (em caroço),2014,495
3501301,Alho,1995,-
3501301,Alho,2014,-
3501301,Amendoim (em casca),1995,282
3501301,Amendoim (em casca),2014,433
3501301,Arroz (em casca),1995,12
3501301,Arroz (em casca),2014,18
3501301,Aveia (em grão),1995,-
3501301,Aveia (em grão),2014,-
3501301,Batata-doce,1995,640
3501301,Batata-doce,2014,669
3501301,Batata-inglesa,1995,-
3501301,Batata-inglesa,2014,-
3501301,Cana-de-açúcar,1995,-
3501301,Cana-de-açúcar,2014,792
3501301,Cebola,1995,-
3501301,Cebola,2014,-
3501301,Centeio (em grão),1995,-
3501301,Centeio (em grão),2014,-
3501301,Cevada (em grão),1995,-
3501301,Cevada (em grão),2014,-
3501301,Ervilha (em grão),1995,-
3501301,Ervilha (em grão),2014,-
3501301,Fava (em grão),1995,-
3501301,Fava (em grão),2014,-
3501301,Feijão (em grão),1995,24
3501301,Feijão (em grão),2014,57
3501301,Fumo (em folha),1995,-
3501301,Fumo (em folha),2014,-
3501301,Girassol (em grão),1995,-
3501301,Girassol (em grão),2014,-
3501301,Juta (fibra),1995,-
3501301,Juta (fibra),2014,-
3501301,Linho (semente),1995,-
3501301,Linho (semente),2014,-
3501301,Malva (fibra),1995,-
3501301,Malva (fibra),2014,-
3501301,Mamona (baga),1995,-
3501301,Mamona (baga),2014,-
3501301,Mandioca,1995,-
3501301,Mandioca,2014,-
3501301,Melancia,1995,315
3501301,Melancia,2014,411
3501301,Melão,1995,-
3501301,Melão,2014,-
3501301,Milho (em grão),1995,84
3501301,Milho (em grão),2014,462
3501301,Rami (fibra),1995,-
3501301,Rami (fibra),2014,-
3501301,Soja (em grão),1995,-
3501301,Soja (em grão),2014,-
3501301,Sorgo (em grão),1995,-
3501301,Sorgo (em grão),2014,-
3501301,Tomate,1995,840
3501301,Tomate,2014,10546
3501301,Trigo (em grão),1995,-
3501301,Trigo (em grão),2014,-
3501301,Triticale (em grão),1995,-
3501301,Triticale (em grão),2014,-
3501400,Abacaxi,1995,-
3501400,Abacaxi,2014,-
3501400,Algodão herbáceo (em caroço),1995,-
3501400,Algodão herbáceo (em caroço),2014,-
3501400,Alho,1995,-
3501400,Alho,2014,-
3501400,Amendoim (em casca),1995,7
3501400,Amendoim (em casca),2014,363
3501400,Arroz (em casca),1995,14
3501400,Arroz (em casca),2014,-
3501400,Aveia (em grão),1995,-
3501400,Aveia (em grão),2014,-
3501400,Batata-doce,1995,-
3501400,Batata-doce,2014,-
3501400,Batata-inglesa,1995,-
3501400,Batata-inglesa,2014,-
3501400,Cana-de-açúcar,1995,-
3501400,Cana-de-açúcar,2014,-
3501400,Cebola,1995,-
3501400,Cebola,2014,-
3501400,Centeio (em grão),1995,-
3501400,Centeio (em grão),2014,-
3501400,Cevada (em grão),1995,-
3501400,Cevada (em grão),2014,-
3501400,Ervilha (em grão),1995,-
3501400,Ervilha (em grão),2014,-
3501400,Fava (em grão),1995,-
3501400,Fava (em grão),2014,-
3501400,Feijão (em grão),1995,38
3501400,Feijão (em grão),2014,-
3501400,Fumo (em folha),1995,-
3501400,Fumo (em folha),2014,-
3501400,Girassol (em grão),1995,-
3501400,Girassol (em grão),2014,-
3501400,Juta (fibra),1995,-
3501400,Juta (fibra),2014,-
3501400,Linho (semente),1995,-
3501400,Linho (semente),2014,-
3501400,Malva (fibra),1995,-
3501400,Malva (fibra),2014,-
3501400,Mamona (baga),1995,-
3501400,Mamona (baga),2014,-
3501400,Mandioca,1995,-
3501400,Mandioca,2014,331
3501400,Melancia,1995,-
3501400,Melancia,2014,-
3501400,Melão,1995,-
3501400,Melão,2014,-
3501400,Milho (em grão),1995,59
3501400,Milho (em grão),2014,41
3501400,Rami (fibra),1995,-
3501400,Rami (fibra),2014,-
3501400,Soja (em grão),1995,-
3501400,Soja (em grão),2014,-
3501400,Sorgo (em grão),1995,-
3501400,Sorgo (em grão),2014,-
3501400,Tomate,1995,-
3501400,Tomate,2014,-
3501400,Trigo (em grão),1995,-
3501400,Trigo (em grão),2014,-
3501400,Triticale (em grão),1995,-
3501400,Triticale (em grão),2014,-
3501509,Abacaxi,1995,-
3501509,Abacaxi,2014,-
3501509,Algodão herbáceo (em caroço),1995,2
3501509,Algodão herbáceo (em caroço),2014,-
3501509,Alho,1995,-
3501509,Alho,2014,-
3501509,Amendoim (em casca),1995,-
3501509,Amendoim (em casca),2014,-
3501509,Arroz (em casca),1995,4
3501509,Arroz (em casca),2014,-
3501509,Aveia (em grão),1995,-
3501509,Aveia (em grão),2014,-
3501509,Batata-doce,1995,-
3501509,Batata-doce,2014,-
3501509,Batata-inglesa,1995,-
3501509,Batata-inglesa,2014,-
3501509,Cana-de-açúcar,1995,-
3501509,Cana-de-açúcar,2014,-
3501509,Cebola,1995,-
3501509,Cebola,2014,-
3501509,Centeio (em grão),1995,-
3501509,Centeio (em grão),2014,-
3501509,Cevada (em grão),1995,-
3501509,Cevada (em grão),2014,-
3501509,Ervilha (em grão),1995,-
3501509,Ervilha (em grão),2014,-
3501509,Fava (em grão),1995,-
3501509,Fava (em grão),2014,-
3501509,Feijão (em grão),1995,22
3501509,Feijão (em grão),2014,-
3501509,Fumo (em folha),1995,-
3501509,Fumo (em folha),2014,-
3501509,Girassol (em grão),1995,-
3501509,Girassol (em grão),2014,-
3501509,Juta (fibra),1995,-
3501509,Juta (fibra),2014,-
3501509,Linho (semente),1995,-
3501509,Linho (semente),2014,-
3501509,Malva (fibra),1995,-
3501509,Malva (fibra),2014,-
3501509,Mamona (baga),1995,-
3501509,Mamona (baga),2014,-
3501509,Mandioca,1995,32
3501509,Mandioca,2014,684
3501509,Melancia,1995,-
3501509,Melancia,2014,-
3501509,Melão,1995,-
3501509,Melão,2014,-
3501509,Milho (em grão),1995,23
3501509,Milho (em grão),2014,568
3501509,Rami (fibra),1995,-
3501509,Rami (fibra),2014,-
3501509,Soja (em grão),1995,-
3501509,Soja (em grão),2014,-
3501509,Sorgo (em grão),1995,-
3501509,Sorgo (em grão),2014,-
3501509,Tomate,1995,5
3501509,Tomate,2014,-
3501509,Trigo (em grão),1995,-
3501509,Trigo (em grão),2014,-
3501509,Triticale (em grão),1995,-
3501509,Triticale (em grão),2014,-
3501608,Abacaxi,1995,-
3501608,Abacaxi,2014,-
3501608,Algodão herbáceo (em caroço),1995,-
3501608,Algodão herbáceo (em caroço),2014,-
3501608,Alho,1995,-
3501608,Alho,2014,-
3501608,Amendoim (em casca),1995,-
3501608,Amendoim (em casca),2014,-
3501608,Arroz (em casca),1995,-
3501608,Arroz (em casca),2014,-
3501608,Aveia (em grão),1995,-
3501608,Aveia (em grão),2014,-
3501608,Batata-doce,1995,-
3501608,Batata-doce,2014,-
3501608,Batata-inglesa,1995,-
3501608,Batata-inglesa,2014,-
3501608,Cana-de-açúcar,1995,1320
3501608,Cana-de-açúcar,2014,7703
3501608,Cebola,1995,-
3501608,Cebola,2014,-
3501608,Centeio (em grão),1995,-
3501608,Centeio (em grão),2014,-
3501608,Cevada (em grão),1995,-
3501608,Cevada (em grão),2014,-
3501608,Ervilha (em grão),1995,-
3501608,Ervilha (em grão),2014,-
3501608,Fava (em grão),1995,-
3501608,Fava (em grão),2014,-
3501608,Feijão (em grão),1995,24
3501608,Feijão (em grão),2014,-
3501608,Fumo (em folha),1995,-
3501608,Fumo (em folha),2014,-
3501608,Girassol (em grão),1995,-
3501608,Girassol (em grão),2014,-
3501608,Juta (fibra),1995,-
3501608,Juta (fibra),2014,-
3501608,Linho (semente),1995,-
3501608,Linho (semente),2014,-
3501608,Malva (fibra),1995,-
3501608,Malva (fibra),2014,-
3501608,Mamona (baga),1995,-
3501608,Mamona (baga),2014,-
3501608,Mandioca,1995,-
3501608,Mandioca,2014,-
3501608,Melancia,1995,-
3501608,Melancia,2014,-
3501608,Melão,1995,-
3501608,Melão,2014,-
3501608,Milho (em grão),1995,43
3501608,Milho (em grão),2014,-
3501608,Rami (fibra),1995,-
3501608,Rami (fibra),2014,-
3501608,Soja (em grão),1995,-
3501608,Soja (em grão),2014,-
3501608,Sorgo (em grão),1995,-
3501608,Sorgo (em grão),2014,-
3501608,Tomate,1995,-
3501608,Tomate,2014,-
3501608,Trigo (em grão),1995,-
3501608,Trigo (em grão),2014,-
3501608,Triticale (em grão),1995,-
3501608,Triticale (em grão),2014,-
3501707,Abacaxi,1995,-
3501707,Abacaxi,2014,-
3501707,Algodão herbáceo (em caroço),1995,-
3501707,Algodão herbáceo (em caroço),2014,-
3501707,Alho,1995,-
3501707,Alho,2014,-
3501707,Amendoim (em casca),1995,378
3501707,Amendoim (em casca),2014,273
3501707,Arroz (em casca),1995,34
3501707,Arroz (em casca),2014,-
3501707,Aveia (em grão),1995,-
3501707,Aveia (em grão),2014,-
3501707,Batata-doce,1995,-
3501707,Batata-doce,2014,-
3501707,Batata-inglesa,1995,-
3501707,Batata-inglesa,2014,-
3501707,Cana-de-açúcar,1995,7549
3501707,Cana-de-açúcar,2014,43747
3501707,Cebola,1995,-
3501707,Cebola,2014,-
3501707,Centeio (em grão),1995,-
3501707,Centeio (em grão),2014,-
3501707,Cevada (em grão),1995,-
3501707,Cevada (em grão),2014,-
3501707,Ervilha (em grão),1995,-
3501707,Ervilha (em grão),2014,-
3501707,Fava (em grão),1995,-
3501707,Fava (em grão),2014,-
3501707,Feijão (em grão),1995,-
3501707,Feijão (em grão),2014,-
3501707,Fumo (em folha),1995,-
3501707,Fumo (em folha),2014,-
3501707,Girassol (em grão),1995,-
3501707,Girassol (em grão),2014,-
3501707,Juta (fibra),1995,-
3501707,Juta (fibra),2014,-
3501707,Linho (semente),1995,-
3501707,Linho (semente),2014,-
3501707,Malva (fibra),1995,-
3501707,Malva (fibra),2014,-
3501707,Mamona (baga),1995,-
3501707,Mamona (baga),2014,-
3501707,Mandioca,1995,-
3501707,Mandioca,2014,-
3501707,Melancia,1995,-
3501707,Melancia,2014,-
3501707,Melão,1995,-
3501707,Melão,2014,-
3501707,Milho (em grão),1995,72
3501707,Milho (em grão),2014,66
3501707,Rami (fibra),1995,-
3501707,Rami (fibra),2014,-
3501707,Soja (em grão),1995,49
3501707,Soja (em grão),2014,551
3501707,Sorgo (em grão),1995,-
3501707,Sorgo (em grão),2014,-
3501707,Tomate,1995,-
3501707,Tomate,2014,-
3501707,Trigo (em grão),1995,-
3501707,Trigo (em grão),2014,-
3501707,Triticale (em grão),1995,-
3501707,Triticale (em grão),2014,-
3501806,Abacaxi,1995,-
3501806,Abacaxi,2014,-
3501806,Algodão herbáceo (em caroço),1995,324
3501806,Algodão herbáceo (em caroço),2014,-
3501806,Alho,1995,-
3501806,Alho,2014,-
3501806,Amendoim (em casca),1995,-
3501806,Amendoim (em casca),2014,-
3501806,Arroz (em casca),1995,23
3501806,Arroz (em casca),2014,-
3501806,Aveia (em grão),1995,-
3501806,Aveia (em grão),2014,-
3501806,Batata-doce,1995,-
3501806,Batata-doce,2014,-
3501806,Batata-inglesa,1995,-
3501806,Batata-inglesa,2014,-
3501806,Cana-de-açúcar,1995,-
3501806,Cana-de-açúcar,2014,45105
3501806,Cebola,1995,-
3501806,Cebola,2014,-
3501806,Centeio (em grão),1995,-
3501806,Centeio (em grão),2014,-
3501806,Cevada (em grão),1995,-
3501806,Cevada (em grão),2014,-
3501806,Ervilha (em grão),1995,-
3501806,Ervilha (em grão),2014,-
3501806,Fava (em grão),1995,-
3501806,Fava (em grão),2014,-
3501806,Feijão (em grão),1995,3
3501806,Feijão (em grão),2014,-
3501806,Fumo (em folha),1995,-
3501806,Fumo (em folha),2014,-
3501806,Girassol (em grão),1995,-
3501806,Girassol (em grão),2014,-
3501806,Juta (fibra),1995,-
3501806,Juta (fibra),2014,-
3501806,Linho (semente),1995,-
3501806,Linho (semente),2014,-
3501806,Malva (fibra),1995,-
3501806,Malva (fibra),2014,-
3501806,Mamona (baga),1995,-
3501806,Mamona (baga),2014,-
3501806,Mandioca,1995,-
3501806,Mandioca,2014,-
3501806,Melancia,1995,7
3501806,Melancia,2014,-
3501806,Melão,1995,-
3501806,Melão,2014,-
3501806,Milho (em grão),1995,634
3501806,Milho (em grão),2014,879
3501806,Rami (fibra),1995,-
3501806,Rami (fibra),2014,-
3501806,Soja (em grão),1995,134
3501806,Soja (em grão),2014,-
3501806,Sorgo (em grão),1995,1
3501806,Sorgo (em grão),2014,-
3501806,Tomate,1995,19
3501806,Tomate,2014,1411
3501806,Trigo (em grão),1995,-
3501806,Trigo (em grão),2014,-
3501806,Triticale (em grão),1995,-
3501806,Triticale (em grão),2014,-
3501905,Abacaxi,1995,-
3501905,Abacaxi,2014,-
3501905,Algodão herbáceo (em caroço),1995,-
3501905,Algodão herbáceo (em caroço),2014,-
3501905,Alho,1995,-
3501905,Alho,2014,-
3501905,Amendoim (em casca),1995,-
3501905,Amendoim (em casca),2014,-
3501905,Arroz (em casca),1995,23
3501905,Arroz (em casca),2014,3
3501905,Aveia (em grão),1995,-
3501905,Aveia (em grão),2014,-
3501905,Batata-doce,1995,-
3501905,Batata-doce,2014,-
3501905,Batata-inglesa,1995,-
3501905,Batata-inglesa,2014,-
3501905,Cana-de-açúcar,1995,2200
3501905,Cana-de-açúcar,2014,7212
3501905,Cebola,1995,-
3501905,Cebola,2014,-
3501905,Centeio (em grão),1995,-
3501905,Centeio (em grão),2014,-
3501905,Cevada (em grão),1995,-
3501905,Cevada (em grão),2014,-
3501905,Ervilha (em grão),1995,-
3501905,Ervilha (em grão),2014,-
3501905,Fava (em grão),1995,-
3501905,Fava (em grão),2014,-
3501905,Feijão (em grão),1995,33
3501905,Feijão (em grão),2014,-
3501905,Fumo (em folha),1995,-
3501905,Fumo (em folha),2014,-
3501905,Girassol (em grão),1995,-
3501905,Girassol (em grão),2014,-
3501905,Juta (fibra),1995,-
3501905,Juta (fibra),2014,-
3501905,Linho (semente),1995,-
3501905,Linho (semente),2014,-
3501905,Malva (fibra),1995,-
3501905,Malva (fibra),2014,-
3501905,Mamona (baga),1995,-
3501905,Mamona (baga),2014,-
3501905,Mandioca,1995,-
3501905,Mandioca,2014,44
3501905,Melancia,1995,-
3501905,Melancia,2014,-
3501905,Melão,1995,-
3501905,Melão,2014,-
3501905,Milho (em grão),1995,660
3501905,Milho (em grão),2014,2844
3501905,Rami (fibra),1995,-
3501905,Rami (fibra),2014,-
3501905,Soja (em grão),1995,-
3501905,Soja (em grão),2014,-
3501905,Sorgo (em grão),1995,-
3501905,Sorgo (em grão),2014,22
3501905,Tomate,1995,140
3501905,Tomate,2014,1214
3501905,Trigo (em grão),1995,-
3501905,Trigo (em grão),2014,-
3501905,Triticale (em grão),1995,-
3501905,Triticale (em grão),2014,-
3502002,Abacaxi,1995,-
3502002,Abacaxi,2014,-
3502002,Algodão herbáceo (em caroço),1995,-
3502002,Algodão herbáceo (em caroço),2014,-
3502002,Alho,1995,-
3502002,Alho,2014,-
3502002,Amendoim (em casca),1995,-
3502002,Amendoim (em casca),2014,-
3502002,Arroz (em casca),1995,5
3502002,Arroz (em casca),2014,-
3502002,Aveia (em grão),1995,-
3502002,Aveia (em grão),2014,-
3502002,Batata-doce,1995,-
3502002,Batata-doce,2014,-
3502002,Batata-inglesa,1995,-
3502002,Batata-inglesa,2014,-
3502002,Cana-de-açúcar,1995,1777
3502002,Cana-de-açúcar,2014,36122
3502002,Cebola,1995,-
3502002,Cebola,2014,-
3502002,Centeio (em grão),1995,-
3502002,Centeio (em grão),2014,-
3502002,Cevada (em grão),1995,-
3502002,Cevada (em grão),2014,-
3502002,Ervilha (em grão),1995,-
3502002,Ervilha (em grão),2014,-
3502002,Fava (em grão),1995,-
3502002,Fava (em grão),2014,-
3502002,Feijão (em grão),1995,27
3502002,Feijão (em grão),2014,-
3502002,Fumo (em folha),1995,-
3502002,Fumo (em folha),2014,-
3502002,Girassol (em grão),1995,-
3502002,Girassol (em grão),2014,-
3502002,Juta (fibra),1995,-
3502002,Juta (fibra),2014,-
3502002,Linho (semente),1995,-
3502002,Linho (semente),2014,-
3502002,Malva (fibra),1995,-
3502002,Malva (fibra),2014,-
3502002,Mamona (baga),1995,-
3502002,Mamona (baga),2014,-
3502002,Mandioca,1995,-
3502002,Mandioca,2014,-
3502002,Melancia,1995,-
3502002,Melancia,2014,-
3502002,Melão,1995,-
3502002,Melão,2014,-
3502002,Milho (em grão),1995,192
3502002,Milho (em grão),2014,1548
3502002,Rami (fibra),1995,-
3502002,Rami (fibra),2014,-
3502002,Soja (em grão),1995,-
3502002,Soja (em grão),2014,1085
3502002,Sorgo (em grão),1995,-
3502002,Sorgo (em grão),2014,-
3502002,Tomate,1995,-
3502002,Tomate,2014,-
3502002,Trigo (em grão),1995,-
3502002,Trigo (em grão),2014,-
3502002,Triticale (em grão),1995,-
3502002,Triticale (em grão),2014,-
3502101,Abacaxi,1995,160
3502101,Abacaxi,2014,1050
3502101,Algodão herbáceo (em caroço),1995,1650
3502101,Algodão herbáceo (em caroço),2014,-
3502101,Alho,1995,53
3502101,Alho,2014,-
3502101,Amendoim (em casca),1995,-
3502101,Amendoim (em casca),2014,-
3502101,Arroz (em casca),1995,19
3502101,Arroz (em casca),2014,-
3502101,Aveia (em grão),1995,-
3502101,Aveia (em grão),2014,-
3502101,Batata-doce,1995,-
3502101,Batata-doce,2014,-
3502101,Batata-inglesa,1995,-
3502101,Batata-inglesa,2014,-
3502101,Cana-de-açúcar,1995,-
3502101,Cana-de-açúcar,2014,125734
3502101,Cebola,1995,-
3502101,Cebola,2014,-
3502101,Centeio (em grão),1995,-
3502101,Centeio (em grão),2014,-
3502101,Cevada (em grão),1995,-
3502101,Cevada (em grão),2014,-
3502101,Ervilha (em grão),1995,-
3502101,Ervilha (em grão),2014,-
3502101,Fava (em grão),1995,-
3502101,Fava (em grão),2014,-
3502101,Feijão (em grão),1995,8
3502101,Feijão (em grão),2014,827
3502101,Fumo (em folha),1995,-
3502101,Fumo (em folha),2014,-
3502101,Girassol (em grão),1995,-
3502101,Girassol (em grão),2014,-
3502101,Juta (fibra),1995,-
3502101,Juta (fibra),2014,-
3502101,Linho (semente),1995,-
3502101,Linho (semente),2014,-
3502101,Malva (fibra),1995,-
3502101,Malva (fibra),2014,-
3502101,Mamona (baga),1995,-
3502101,Mamona (baga),2014,-
3502101,Mandioca,1995,95
3502101,Mandioca,2014,591
3502101,Melancia,1995,50
3502101,Melancia,2014,215
3502101,Melão,1995,-
3502101,Melão,2014,162
3502101,Milho (em grão),1995,2160
3502101,Milho (em grão),2014,2072
3502101,Rami (fibra),1995,-
3502101,Rami (fibra),2014,-
3502101,Soja (em grão),1995,168
3502101,Soja (em grão),2014,1276
