Municipio,Lavoura permanente,Ano,Valor
3501004,Guaraná (semente),2014,-
3501004,Laranja,1995,2200
3501004,Laranja,2014,5309
3501004,Limão,1995,-
3501004,Limão,2014,27
3501004,Maçã,1995,-
3501004,Maçã,2014,-
3501004,Mamão,1995,-
3501004,Mamão,2014,-
3501004,Manga,1995,10
3501004,Manga,2014,-
3501004,Maracujá,1995,-
3501004,Maracujá,2014,-
3501004,Marmelo,1995,-
3501004,Marmelo,2014,-
3501004,Noz (fruto seco),1995,-
3501004,Noz (fruto seco),2014,-
3501004,Palmito,1995,-
3501004,Palmito,2014,-
3501004,Pera,1995,-
3501004,Pera,2014,-
3501004,Pêssego,1995,-
3501004,Pêssego,2014,-
3501004,Pimenta-do-reino,1995,-
3501004,Pimenta-do-reino,2014,-
3501004,Sisal ou agave (fibra),1995,-
3501004,Sisal ou agave (fibra),2014,-
3501004,Tangerina,1995,-
3501004,Tangerina,2014,410
3501004,Tungue (fruto seco),1995,-
3501004,Tungue (fruto seco),2014,-
3501004,Urucum (semente),1995,-
3501004,Urucum (semente),2014,-
3501004,Uva,1995,-
3501004,Uva,2014,-
3501103,Abacate,1995,-
3501103,Abacate,2014,-
3501103,Algodão arbóreo (em caroço),1995,-
3501103,Algodão arbóreo (em caroço),2014,-
3501103,Azeitona,1995,-
3501103,Azeitona,2014,-
3501103,Banana (cacho),1995,-
3501103,Banana (cacho),2014,3349
3501103,Borracha (látex coagulado),1995,31
3501103,Borracha (látex coagulado),2014,317
3501103,Cacau (em amêndoa),1995,-
3501103,Cacau (em amêndoa),2014,-
3501103,Café (em grão) Total,1995,925
3501103,Café (em grão) Total,2014,145
3501103,Café (em grão) Arábica,1995,-
3501103,Café (em grão) Arábica,2014,145
3501103,Café (em grão) Canephora,1995,-
3501103,Café (em grão) Canephora,2014,-
3501103,Caqui,1995,-
3501103,Caqui,2014,-
3501103,Castanha de caju,1995,-
3501103,Castanha de caju,2014,-
3501103,Chá-da-índia (folha verde),1995,-
3501103,Chá-da-índia (folha verde),2014,-
3501103,Coco-da-baía,1995,-
3501103,Coco-da-baía,2014,-
3501103,Dendê (cacho de coco),1995,-
3501103,Dendê (cacho de coco),2014,-
3501103,Erva-mate (folha verde),1995,-
3501103,Erva-mate (folha verde),2014,-
3501103,Figo,1995,-
3501103,Figo,2014,-
3501103,Goiaba,1995,-
3501103,Goiaba,2014,-
3501103,Guaraná (semente),1995,-
3501103,Guaraná (semente),2014,-
3501103,Laranja,1995,42
3501103,Laranja,2014,-
3501103,Limão,1995,-
3501103,Limão,2014,-
3501103,Maçã,1995,-
3501103,Maçã,2014,-
3501103,Mamão,1995,-
3501103,Mamão,2014,221
3501103,Manga,1995,-
3501103,Manga,2014,-
3501103,Maracujá,1995,83
3501103,Maracujá,2014,228
3501103,Marmelo,1995,-
3501103,Marmelo,2014,-
3501103,Noz (fruto seco),1995,-
3501103,Noz (fruto seco),2014,-
3501103,Palmito,1995,-
3501103,Palmito,2014,-
3501103,Pera,1995,-
3501103,Pera,2014,-
3501103,Pêssego,1995,-
3501103,Pêssego,2014,-
3501103,Pimenta-do-reino,1995,-
3501103,Pimenta-do-reino,2014,-
3501103,Sisal ou agave (fibra),1995,-
3501103,Sisal ou agave (fibra),2014,-
3501103,Tangerina,1995,-
3501103,Tangerina,2014,-
3501103,Tungue (fruto seco),1995,-
3501103,Tungue (fruto seco),2014,-
3501103,Urucum (semente),1995,-
3501103,Urucum (semente),2014,-
3501103,Uva,1995,-
3501103,Uva,2014,-
3501152,Abacate,1995,-
3501152,Abacate,2014,-
3501152,Algodão arbóreo (em caroço),1995,-
3501152,Algodão arbóreo (em caroço),2014,-
3501152,Azeitona,1995,-
3501152,Azeitona,2014,-
3501152,Banana (cacho),1995,-
3501152,Banana (cacho),2014,12
3501152,Borracha (látex coagulado),1995,-
3501152,Borracha (látex coagulado),2014,-
3501152,Cacau (em amêndoa),1995,-
3501152,Cacau (em amêndoa),2014,-
3501152,Café (em grão) Total,1995,-
3501152,Café (em grão) Total,2014,-
3501152,Café (em grão) Arábica,1995,-
3501152,Café (em grão) Arábica,2014,-
3501152,Café (em grão) Canephora,1995,-
3501152,Café (em grão) Canephora,2014,-
3501152,Caqui,1995,-
3501152,Caqui,2014,-
3501152,Castanha de caju,1995,-
3501152,Castanha de caju,2014,-
3501152,Chá-da-índia (folha verde),1995,-
3501152,Chá-da-índia (folha verde),2014,-
3501152,Coco-da-baía,1995,-
3501152,Coco-da-baía,2014,-
3501152,Dendê (cacho de coco),1995,-
3501152,Dendê (cacho de coco),2014,-
3501152,Erva-mate (folha verde),1995,-
3501152,Erva-mate (folha verde),2014,-
3501152,Figo,1995,-
3501152,Figo,2014,-
3501152,Goiaba,1995,-
3501152,Goiaba,2014,-
3501152,Guaraná (semente),1995,-
3501152,Guaraná (semente),2014,-
3501152,Laranja,1995,-
3501152,Laranja,2014,75
3501152,Limão,1995,-
3501152,Limão,2014,86
3501152,Maçã,1995,-
3501152,Maçã,2014,-
3501152,Mamão,1995,-
3501152,Mamão,2014,-
3501152,Manga,1995,-
3501152,Manga,2014,-
3501152,Maracujá,1995,-
3501152,Maracujá,2014,-
3501152,Marmelo,1995,-
3501152,Marmelo,2014,-
3501152,Noz (fruto seco),1995,-
3501152,Noz (fruto seco),2014,-
3501152,Palmito,1995,-
3501152,Palmito,2014,-
3501152,Pera,1995,-
3501152,Pera,2014,-
3501152,Pêssego,1995,-
3501152,Pêssego,2014,-
3501152,Pimenta-do-reino,1995,-
3501152,Pimenta-do-reino,2014,-
3501152,Sisal ou agave (fibra),1995,-
3501152,Sisal ou agave (fibra),2014,-
3501152,Tangerina,1995,-
3501152,Tangerina,2014,-
3501152,Tungue (fruto seco),1995,-
3501152,Tungue (fruto seco),2014,-
3501152,Urucum (semente),1995,-
3501152,Urucum (semente),2014,-
3501152,Uva,1995,-
3501152,Uva,2014,-
3501202,Abacate,1995,-
3501202,Abacate,2014,-
3501202,Algodão arbóreo (em caroço),1995,-
3501202,Algodão arbóreo (em caroço),2014,-
3501202,Azeitona,1995,-
3501202,Azeitona,2014,-
3501202,Banana (cacho),1995,-
3501202,Banana (cacho),2014,158
3501202,Borracha (látex coagulado),1995,63
3501202,Borracha (látex coagulado),2014,3470
3501202,Cacau (em amêndoa),1995,-
3501202,Cacau (em amêndoa),2014,-
3501202,Café (em grão) Total,1995,74
3501202,Café (em grão) Total,2014,59
3501202,Café (em grão) Arábica,1995,-
3501202,Café (em grão) Arábica,2014,59
3501202,Café (em grão) Canephora,1995,-
3501202,Café (em grão) Canephora,2014,-
3501202,Caqui,1995,-
3501202,Caqui,2014,-
3501202,Castanha de caju,1995,-
3501202,Castanha de caju,2014,-
3501202,Chá-da-índia (folha verde),1995,-
3501202,Chá-da-índia (folha verde),2014,-
3501202,Coco-da-baía,1995,-
3501202,Coco-da-baía,2014,-
3501202,Dendê (cacho de coco),1995,-
3501202,Dendê (cacho de coco),2014,-
3501202,Erva-mate (folha verde),1995,-
3501202,Erva-mate (folha verde),2014,-
3501202,Figo,1995,-
3501202,Figo,2014,-
3501202,Goiaba,1995,-
3501202,Goiaba,2014,-
3501202,Guaraná (semente),1995,-
3501202,Guaraná (semente),2014,-
3501202,Laranja,1995,660
3501202,Laranja,2014,3802
3501202,Limão,1995,168
3501202,Limão,2014,-
3501202,Maçã,1995,-
3501202,Maçã,2014,-
3501202,Mamão,1995,-
3501202,Mamão,2014,-
3501202,Manga,1995,141
3501202,Manga,2014,671
3501202,Maracujá,1995,-
3501202,Maracujá,2014,230
3501202,Marmelo,1995,-
3501202,Marmelo,2014,-
3501202,Noz (fruto seco),1995,-
3501202,Noz (fruto seco),2014,-
3501202,Palmito,1995,-
3501202,Palmito,2014,-
3501202,Pera,1995,-
3501202,Pera,2014,-
3501202,Pêssego,1995,-
3501202,Pêssego,2014,-
3501202,Pimenta-do-reino,1995,-
3501202,Pimenta-do-reino,2014,-
3501202,Sisal ou agave (fibra),1995,-
3501202,Sisal ou agave (fibra),2014,-
3501202,Tangerina,1995,-
3501202,Tangerina,2014,-
3501202,Tungue (fruto seco),1995,-
3501202,Tungue (fruto seco),2014,-
3501202,Urucum (semente),1995,-
3501202,Urucum (semente),2014,-
3501202,Uva,1995,-
3501202,Uva,2014,331
3501301,Abacate,1995,39
3501301,Abacate,2014,-
3501301,Algodão arbóreo (em caroço),1995,-
3501301,Algodão arbóreo (em caroço),2014,-
3501301,Azeitona,1995,-
3501301,Azeitona,2014,-
3501301,Banana (cacho),1995,-
3501301,Banana (cacho),2014,-
3501301,Borracha (látex coagulado),1995,-
3501301,Borracha (látex coagulado),2014,-
3501301,Cacau (em amêndoa),1995,-
3501301,Cacau (em amêndoa),2014,-
3501301,Café (em grão) Total,1995,4
3501301,Café (em grão) Total,2014,-
3501301,Café (em grão) Arábica,1995,-
3501301,Café (em grão) Arábica,2014,-
3501301,Café (em grão) Canephora,1995,-
3501301,Café (em grão) Canephora,2014,-
3501301,Caqui,1995,109
3501301,Caqui,2014,-
3501301,Castanha de caju,1995,-
3501301,Castanha de caju,2014,-
3501301,Chá-da-índia (folha verde),1995,-
3501301,Chá-da-índia (folha verde),2014,-
3501301,Coco-da-baía,1995,-
3501301,Coco-da-baía,2014,466
3501301,Dendê (cacho de coco),1995,-
3501301,Dendê (cacho de coco),2014,-
3501301,Erva-mate (folha verde),1995,-
3501301,Erva-mate (folha verde),2014,-
3501301,Figo,1995,-
3501301,Figo,2014,-
3501301,Goiaba,1995,-
3501301,Goiaba,2014,-
3501301,Guaraná (semente),1995,-
3501301,Guaraná (semente),2014,-
3501301,Laranja,1995,66
3501301,Laranja,2014,574
3501301,Limão,1995,102
3501301,Limão,2014,1027
3501301,Maçã,1995,-
3501301,Maçã,2014,-
3501301,Mamão,1995,-
3501301,Mamão,2014,-
3501301,Manga,1995,64
3501301,Manga,2014,539
3501301,Maracujá,1995,75
3501301,Maracujá,2014,47
3501301,Marmelo,1995,-
3501301,Marmelo,2014,-
3501301,Noz (fruto seco),1995,-
3501301,Noz (fruto seco),2014,-
3501301,Palmito,1995,-
3501301,Palmito,2014,-
3501301,Pera,1995,111
3501301,Pera,2014,-
3501301,Pêssego,1995,-
3501301,Pêssego,2014,-
3501301,Pimenta-do-reino,1995,-
3501301,Pimenta-do-reino,2014,-
3501301,Sisal ou agave (fibra),1995,-
3501301,Sisal ou agave (fibra),2014,-
3501301,Tangerina,1995,25
3501301,Tangerina,2014,-
3501301,Tungue (fruto seco),1995,-
3501301,Tungue (fruto seco),2014,-
3501301,Urucum (semente),1995,-
3501301,Urucum (semente),2014,-
3501301,Uva,1995,63
3501301,Uva,2014,-
3501400,Abacate,1995,1
3501400,Abacate,2014,-
3501400,Algodão arbóreo (em caroço),1995,-
3501400,Algodão arbóreo (em caroço),2014,-
3501400,Azeitona,1995,-
3501400,Azeitona,2014,-
3501400,Banana (cacho),1995,-
3501400,Banana (cacho),2014,-
3501400,Borracha (látex coagulado),1995,-
3501400,Borracha (látex coagulado),2014,100
3501400,Cacau (em amêndoa),1995,-
3501400,Cacau (em amêndoa),2014,-
3501400,Café (em grão) Total,1995,2309
3501400,Café (em grão) Total,2014,2189
3501400,Café (em grão) Arábica,1995,-
3501400,Café (em grão) Arábica,2014,2189
3501400,Café (em grão) Canephora,1995,-
3501400,Café (em grão) Canephora,2014,-
3501400,Caqui,1995,-
3501400,Caqui,2014,-
3501400,Castanha de caju,1995,-
3501400,Castanha de caju,2014,-
3501400,Chá-da-índia (folha verde),1995,-
3501400,Chá-da-índia (folha verde),2014,-
3501400,Coco-da-baía,1995,-
3501400,Coco-da-baía,2014,-
3501400,Dendê (cacho de coco),1995,-
3501400,Dendê (cacho de coco),2014,-
3501400,Erva-mate (folha verde),1995,-
3501400,Erva-mate (folha verde),2014,-
3501400,Figo,1995,-
3501400,Figo,2014,-
3501400,Goiaba,1995,-
3501400,Goiaba,2014,-
3501400,Guaraná (semente),1995,-
3501400,Guaraná (semente),2014,-
3501400,Laranja,1995,8
3501400,Laranja,2014,15
3501400,Limão,1995,24
3501400,Limão,2014,-
3501400,Maçã,1995,-
3501400,Maçã,2014,-
3501400,Mamão,1995,-
3501400,Mamão,2014,-
3501400,Manga,1995,-
3501400,Manga,2014,-
3501400,Maracujá,1995,202
3501400,Maracujá,2014,296
3501400,Marmelo,1995,-
3501400,Marmelo,2014,-
3501400,Noz (fruto seco),1995,-
3501400,Noz (fruto seco),2014,-
3501400,Palmito,1995,-
3501400,Palmito,2014,-
3501400,Pera,1995,-
3501400,Pera,2014,-
3501400,Pêssego,1995,-
3501400,Pêssego,2014,-
3501400,Pimenta-do-reino,1995,-
3501400,Pimenta-do-reino,2014,-
3501400,Sisal ou agave (fibra),1995,-
3501400,Sisal ou agave (fibra),2014,-
3501400,Tangerina,1995,17
3501400,Tangerina,2014,-
3501400,Tungue (fruto seco),1995,-
3501400,Tungue (fruto seco),2014,-
3501400,Urucum (semente),1995,-
3501400,Urucum (semente),2014,-
3501400,Uva,1995,-
3501400,Uva,2014,-
3501509,Abacate,1995,-
3501509,Abacate,2014,-
3501509,Algodão arbóreo (em caroço),1995,-
3501509,Algodão arbóreo (em caroço),2014,-
3501509,Azeitona,1995,-
3501509,Azeitona,2014,-
3501509,Banana (cacho),1995,-
3501509,Banana (cacho),2014,-
3501509,Borracha (látex coagulado),1995,26
3501509,Borracha (látex coagulado),2014,-
3501509,Cacau (em amêndoa),1995,-
3501509,Cacau (em amêndoa),2014,-
3501509,Café (em grão) Total,1995,1795
3501509,Café (em grão) Total,2014,8162
3501509,Café (em grão) Arábica,1995,-
3501509,Café (em grão) Arábica,2014,8162
3501509,Café (em grão) Canephora,1995,-
3501509,Café (em grão) Canephora,2014,-
3501509,Caqui,1995,-
3501509,Caqui,2014,-
3501509,Castanha de caju,1995,-
3501509,Castanha de caju,2014,-
3501509,Chá-da-índia (folha verde),1995,-
3501509,Chá-da-índia (folha verde),2014,-
3501509,Coco-da-baía,1995,-
3501509,Coco-da-baía,2014,-
3501509,Dendê (cacho de coco),1995,-
3501509,Dendê (cacho de coco),2014,-
3501509,Erva-mate (folha verde),1995,-
3501509,Erva-mate (folha verde),2014,-
3501509,Figo,1995,-
3501509,Figo,2014,-
3501509,Goiaba,1995,-
3501509,Goiaba,2014,-
3501509,Guaraná (semente),1995,-
3501509,Guaraná (semente),2014,-
3501509,Laranja,1995,8
3501509,Laranja,2014,1326
3501509,Limão,1995,12
3501509,Limão,2014,-
3501509,Maçã,1995,-
3501509,Maçã,2014,-
3501509,Mamão,1995,-
3501509,Mamão,2014,-
3501509,Manga,1995,-
3501509,Manga,2014,-
3501509,Maracujá,1995,88
3501509,Maracujá,2014,-
3501509,Marmelo,1995,-
3501509,Marmelo,2014,-
3501509,Noz (fruto seco),1995,-
3501509,Noz (fruto seco),2014,-
3501509,Palmito,1995,-
3501509,Palmito,2014,810
3501509,Pera,1995,-
3501509,Pera,2014,-
3501509,Pêssego,1995,-
3501509,Pêssego,2014,-
3501509,Pimenta-do-reino,1995,-
3501509,Pimenta-do-reino,2014,-
3501509,Sisal ou agave (fibra),1995,-
3501509,Sisal ou agave (fibra),2014,-
3501509,Tangerina,1995,5
3501509,Tangerina,2014,-
3501509,Tungue (fruto seco),1995,-
3501509,Tungue (fruto seco),2014,-
3501509,Urucum (semente),1995,-
3501509,Urucum (semente),2014,-
3501509,Uva,1995,-
3501509,Uva,2014,-
3501608,Abacate,1995,-
3501608,Abacate,2014,-
3501608,Algodão arbóreo (em caroço),1995,-
3501608,Algodão arbóreo (em caroço),2014,-
3501608,Azeitona,1995,-
3501608,Azeitona,2014,-
3501608,Banana (cacho),1995,-
3501608,Banana (cacho),2014,-
3501608,Borracha (látex coagulado),1995,-
3501608,Borracha (látex coagulado),2014,-
3501608,Cacau (em amêndoa),1995,-
3501608,Cacau (em amêndoa),2014,-
3501608,Café (em grão) Total,1995,80
3501608,Café (em grão) Total,2014,-
3501608,Café (em grão) Arábica,1995,-
3501608,Café (em grão) Arábica,2014,-
3501608,Café (em grão) Canephora,1995,-
3501608,Café (em grão) Canephora,2014,-
3501608,Caqui,1995,-
3501608,Caqui,2014,-
3501608,Castanha de caju,1995,-
3501608,Castanha de caju,2014,-
3501608,Chá-da-índia (folha verde),1995,-
3501608,Chá-da-índia (folha verde),2014,-
3501608,Coco-da-baía,1995,-
3501608,Coco-da-baía,2014,-
3501608,Dendê (cacho de coco),1995,-
3501608,Dendê (cacho de coco),2014,-
3501608,Erva-mate (folha verde),1995,-
3501608,Erva-mate (folha verde),2014,-
3501608,Figo,1995,-
3501608,Figo,2014,-
3501608,Goiaba,1995,-
3501608,Goiaba,2014,-
3501608,Guaraná (semente),1995,-
3501608,Guaraná (semente),2014,-
3501608,Laranja,1995,119
3501608,Laranja,2014,-
3501608,Limão,1995,15
3501608,Limão,2014,-
3501608,Maçã,1995,-
3501608,Maçã,2014,-
3501608,Mamão,1995,-
3501608,Mamão,2014,-
3501608,Manga,1995,-
3501608,Manga,2014,-
3501608,Maracujá,1995,-
3501608,Maracujá,2014,-
3501608,Marmelo,1995,-
3501608,Marmelo,2014,-
3501608,Noz (fruto seco),1995,-
3501608,Noz (fruto seco),2014,-
3501608,Palmito,1995,-
3501608,Palmito,2014,-
3501608,Pera,1995,-
3501608,Pera,2014,-
3501608,Pêssego,1995,-
3501608,Pêssego,2014,-
3501608,Pimenta-do-reino,1995,-
3501608,Pimenta-do-reino,2014,-
3501608,Sisal ou agave (fibra),1995,-
3501608,Sisal ou agave (fibra),2014,-
3501608,Tangerina,1995,11
3501608,Tangerina,2014,-
3501608,Tungue (fruto seco),1995,-
3501608,Tungue (fruto seco),2014,-
3501608,Urucum (semente),1995,-
3501608,Urucum (semente),2014,-
3501608,Uva,1995,-
3501608,Uva,2014,-
3501707,Abacate,1995,3
3501707,Abacate,2014,-
3501707,Algodão arbóreo (em caroço),1995,-
3501707,Algodão arbóreo (em caroço),2014,-
3501707,Azeitona,1995,-
3501707,Azeitona,2014,-
3501707,Banana (cacho),1995,-
3501707,Banana (cacho),2014,-
3501707,Borracha (látex coagulado),1995,-
3501707,Borracha (látex coagulado),2014,-
3501707,Cacau (em amêndoa),1995,-
3501707,Cacau (em amêndoa),2014,-
3501707,Café (em grão) Total,1995,-
3501707,Café (em grão) Total,2014,65
3501707,Café (em grão) Arábica,1995,-
3501707,Café (em grão) Arábica,2014,65
3501707,Café (em grão) Canephora,1995,-
3501707,Café (em grão) Canephora,2014,-
3501707,Caqui,1995,-
3501707,Caqui,2014,-
3501707,Castanha de caju,1995,-
3501707,Castanha de caju,2014,-
3501707,Chá-da-índia (folha verde),1995,-
3501707,Chá-da-índia (folha verde),2014,-
3501707,Coco-da-baía,1995,-
3501707,Coco-da-baía,2014,-
3501707,Dendê (cacho de coco),1995,-
3501707,Dendê (cacho de coco),2014,-
3501707,Erva-mate (folha verde),1995,-
3501707,Erva-mate (folha verde),2014,-
3501707,Figo,1995,-
3501707,Figo,2014,-
3501707,Goiaba,1995,-
3501707,Goiaba,2014,-
3501707,Guaraná (semente),1995,-
3501707,Guaraná (semente),2014,-
3501707,Laranja,1995,528
3501707,Laranja,2014,1623
3501707,Limão,1995,28
3501707,Limão,2014,-
3501707,Maçã,1995,-
3501707,Maçã,2014,-
3501707,Mamão,1995,-
3501707,Mamão,2014,-
3501707,Manga,1995,-
3501707,Manga,2014,-
3501707,Maracujá,1995,-
3501707,Maracujá,2014,-
3501707,Marmelo,1995,-
3501707,Marmelo,2014,-
3501707,Noz (fruto seco),1995,-
3501707,Noz (fruto seco),2014,-
3501707,Palmito,1995,-
3501707,Palmito,2014,-
3501707,Pera,1995,-
3501707,Pera,2014,-
3501707,Pêssego,1995,-
3501707,Pêssego,2014,-
3501707,Pimenta-do-reino,1995,-
3501707,Pimenta-do-reino,2014,-
3501707,Sisal ou agave (fibra),1995,-
3501707,Sisal ou agave (fibra),2014,-
3501707,Tangerina,1995,16
3501707,Tangerina,2014,-
3501707,Tungue (fruto seco),1995,-
3501707,Tungue (fruto seco),2014,-
3501707,Urucum (semente),1995,-
3501707,Urucum (semente),2014,-
3501707,Uva,1995,-
3501707,Uva,2014,-
3501806,Abacate,1995,-
3501806,Abacate,2014,-
3501806,Algodão arbóreo (em caroço),1995,-
3501806,Algodão arbóreo (em caroço),2014,-
3501806,Azeitona,1995,-
3501806,Azeitona,2014,-
3501806,Banana (cacho),1995,0
3501806,Banana (cacho),2014,-
3501806,Borracha (látex coagulado),1995,31
3501806,Borracha (látex coagulado),2014,3419
3501806,Cacau (em amêndoa),1995,-
3501806,Cacau (em amêndoa),2014,-
3501806,Café (em grão) Total,1995,44
3501806,Café (em grão) Total,2014,137
3501806,Café (em grão) Arábica,1995,-
3501806,Café (em grão) Arábica,2014,137
3501806,Café (em grão) Canephora,1995,-
3501806,Café (em grão) Canephora,2014,-
3501806,Caqui,1995,-
3501806,Caqui,2014,-
3501806,Castanha de caju,1995,-
3501806,Castanha de caju,2014,-
3501806,Chá-da-índia (folha verde),1995,-
3501806,Chá-da-índia (folha verde),2014,-
3501806,Coco-da-baía,1995,-
3501806,Coco-da-baía,2014,-
3501806,Dendê (cacho de coco),1995,-
3501806,Dendê (cacho de coco),2014,-
3501806,Erva-mate (folha verde),1995,-
3501806,Erva-mate (folha verde),2014,-
3501806,Figo,1995,-
3501806,Figo,2014,-
3501806,Goiaba,1995,-
3501806,Goiaba,2014,-
3501806,Guaraná (semente),1995,-
3501806,Guaraná (semente),2014,-
3501806,Laranja,1995,484
3501806,Laranja,2014,3202
3501806,Limão,1995,263
3501806,Limão,2014,-
3501806,Maçã,1995,-
3501806,Maçã,2014,-
3501806,Mamão,1995,-
3501806,Mamão,2014,-
3501806,Manga,1995,130
3501806,Manga,2014,-
3501806,Maracujá,1995,-
3501806,Maracujá,2014,-
3501806,Marmelo,1995,-
3501806,Marmelo,2014,-
3501806,Noz (fruto seco),1995,-
3501806,Noz (fruto seco),2014,-
3501806,Palmito,1995,-
3501806,Palmito,2014,-
3501806,Pera,1995,-
3501806,Pera,2014,-
3501806,Pêssego,1995,-
3501806,Pêssego,2014,-
3501806,Pimenta-do-reino,1995,-
3501806,Pimenta-do-reino,2014,-
3501806,Sisal ou agave (fibra),1995,-
3501806,Sisal ou agave (fibra),2014,-
3501806,Tangerina,1995,-
3501806,Tangerina,2014,-
3501806,Tungue (fruto seco),1995,-
3501806,Tungue (fruto seco),2014,-
3501806,Urucum (semente),1995,-
3501806,Urucum (semente),2014,-
3501806,Uva,1995,-
3501806,Uva,2014,-
3501905,Abacate,1995,74
3501905,Abacate,2014,18
3501905,Algodão arbóreo (em caroço),1995,-
3501905,Algodão arbóreo (em caroço),2014,-
3501905,Azeitona,1995,-
3501905,Azeitona,2014,-
3501905,Banana (cacho),1995,20
3501905,Banana (cacho),2014,285
3501905,Borracha (látex coagulado),1995,-
3501905,Borracha (látex coagulado),2014,-
3501905,Cacau (em amêndoa),1995,-
3501905,Cacau (em amêndoa),2014,-
3501905,Café (em grão) Total,1995,5062
3501905,Café (em grão) Total,2014,14099
3501905,Café (em grão) Arábica,1995,-
3501905,Café (em grão) Arábica,2014,14099
3501905,Café (em grão) Canephora,1995,-
3501905,Café (em grão) Canephora,2014,-
3501905,Caqui,1995,-
3501905,Caqui,2014,72
3501905,Castanha de caju,1995,-
3501905,Castanha de caju,2014,-
3501905,Chá-da-índia (folha verde),1995,-
3501905,Chá-da-índia (folha verde),2014,-
3501905,Coco-da-baía,1995,-
3501905,Coco-da-baía,2014,-
3501905,Dendê (cacho de coco),1995,-
3501905,Dendê (cacho de coco),2014,-
3501905,Erva-mate (folha verde),1995,-
