Município,Ano,Moeda,VPPermanente
3546504,2006,(Mil Reais),1222
3546504,2007,(Mil Reais),572
3546504,2008,(Mil Reais),924
3546504,2009,(Mil Reais),490
3546504,2010,(Mil Reais),681
3546504,2011,(Mil Reais),705
3546504,2012,(Mil Reais),150
3546504,2013,(Mil Reais),75
3546504,2014,(Mil Reais),101
3546603,1990,(Mil Cruzeiros),84638
3546603,1991,(Mil Cruzeiros),440513
3546603,1992,(Mil Cruzeiros),2598189
3546603,1993,(Mil Cruzeiros Reais),248403
3546603,1994,(Mil Reais),1806
3546603,1995,(Mil Reais),1350
3546603,1996,(Mil Reais),1352
3546603,1997,(Mil Reais),1396
3546603,1998,(Mil Reais),1351
3546603,1999,(Mil Reais),2168
3546603,2000,(Mil Reais),860
3546603,2001,(Mil Reais),2409
3546603,2002,(Mil Reais),1949
3546603,2003,(Mil Reais),2341
3546603,2004,(Mil Reais),2127
3546603,2005,(Mil Reais),2370
3546603,2006,(Mil Reais),2767
3546603,2007,(Mil Reais),2760
3546603,2008,(Mil Reais),3498
3546603,2009,(Mil Reais),3092
3546603,2010,(Mil Reais),3367
3546603,2011,(Mil Reais),4032
3546603,2012,(Mil Reais),5841
3546603,2013,(Mil Reais),8236
3546603,2014,(Mil Reais),7038
3546702,1990,(Mil Cruzeiros),61846
3546702,1991,(Mil Cruzeiros),247643
3546702,1992,(Mil Cruzeiros),5189573
3546702,1993,(Mil Cruzeiros Reais),96354
3546702,1994,(Mil Reais),919
3546702,1995,(Mil Reais),573
3546702,1996,(Mil Reais),463
3546702,1997,(Mil Reais),233
3546702,1998,(Mil Reais),252
3546702,1999,(Mil Reais),291
3546702,2000,(Mil Reais),562
3546702,2001,(Mil Reais),606
3546702,2002,(Mil Reais),1108
3546702,2003,(Mil Reais),1021
3546702,2004,(Mil Reais),1055
3546702,2005,(Mil Reais),750
3546702,2006,(Mil Reais),1068
3546702,2007,(Mil Reais),1048
3546702,2008,(Mil Reais),1446
3546702,2009,(Mil Reais),1186
3546702,2010,(Mil Reais),1271
3546702,2011,(Mil Reais),1260
3546702,2012,(Mil Reais),541
3546702,2013,(Mil Reais),959
3546702,2014,(Mil Reais),482
3546801,1990,(Mil Cruzeiros),17469
3546801,1991,(Mil Cruzeiros),92173
3546801,1992,(Mil Cruzeiros),1377210
3546801,1993,(Mil Cruzeiros Reais),6608
3546801,1994,(Mil Reais),3
3546801,1995,(Mil Reais),-
3546801,1996,(Mil Reais),765
3546801,1997,(Mil Reais),757
3546801,1998,(Mil Reais),16
3546801,1999,(Mil Reais),22
3546801,2000,(Mil Reais),961
3546801,2001,(Mil Reais),1141
3546801,2002,(Mil Reais),35
3546801,2003,(Mil Reais),2194
3546801,2004,(Mil Reais),2241
3546801,2005,(Mil Reais),2241
3546801,2006,(Mil Reais),2241
3546801,2007,(Mil Reais),2241
3546801,2008,(Mil Reais),1911
3546801,2009,(Mil Reais),1629
3546801,2010,(Mil Reais),2761
3546801,2011,(Mil Reais),5741
3546801,2012,(Mil Reais),5089
3546801,2013,(Mil Reais),8302
3546801,2014,(Mil Reais),4980
3546900,1990,(Mil Cruzeiros),39770
3546900,1991,(Mil Cruzeiros),389525
3546900,1992,(Mil Cruzeiros),3449950
3546900,1993,(Mil Cruzeiros Reais),241025
3546900,1994,(Mil Reais),3771
3546900,1995,(Mil Reais),1699
3546900,1996,(Mil Reais),1074
3546900,1997,(Mil Reais),761
3546900,1998,(Mil Reais),908
3546900,1999,(Mil Reais),1500
3546900,2000,(Mil Reais),421
3546900,2001,(Mil Reais),3043
3546900,2002,(Mil Reais),3145
3546900,2003,(Mil Reais),2241
3546900,2004,(Mil Reais),6399
3546900,2005,(Mil Reais),4440
3546900,2006,(Mil Reais),4355
3546900,2007,(Mil Reais),2672
3546900,2008,(Mil Reais),595
3546900,2009,(Mil Reais),50
3546900,2010,(Mil Reais),894
3546900,2011,(Mil Reais),2699
3546900,2012,(Mil Reais),494
3546900,2013,(Mil Reais),2080
3546900,2014,(Mil Reais),2123
3547007,1990,(Mil Cruzeiros),54813
3547007,1991,(Mil Cruzeiros),226420
3547007,1992,(Mil Cruzeiros),2332950
3547007,1993,(Mil Cruzeiros Reais),46402
3547007,1994,(Mil Reais),743
3547007,1995,(Mil Reais),598
3547007,1996,(Mil Reais),521
3547007,1997,(Mil Reais),419
3547007,1998,(Mil Reais),373
3547007,1999,(Mil Reais),372
3547007,2000,(Mil Reais),282
3547007,2001,(Mil Reais),286
3547007,2002,(Mil Reais),430
3547007,2003,(Mil Reais),508
3547007,2004,(Mil Reais),586
3547007,2005,(Mil Reais),451
3547007,2006,(Mil Reais),567
3547007,2007,(Mil Reais),646
3547007,2008,(Mil Reais),723
3547007,2009,(Mil Reais),653
3547007,2010,(Mil Reais),759
3547007,2011,(Mil Reais),2385
3547007,2012,(Mil Reais),2541
3547007,2013,(Mil Reais),1233
3547007,2014,(Mil Reais),2636
3547106,1990,(Mil Cruzeiros),8700
3547106,1991,(Mil Cruzeiros),41760
3547106,1992,(Mil Cruzeiros),327199
3547106,1993,(Mil Cruzeiros Reais),3573
3547106,1994,(Mil Reais),69
3547106,1995,(Mil Reais),56
3547106,1996,(Mil Reais),30
3547106,1997,(Mil Reais),134
3547106,1998,(Mil Reais),236
3547106,1999,(Mil Reais),421
3547106,2000,(Mil Reais),460
3547106,2001,(Mil Reais),783
3547106,2002,(Mil Reais),785
3547106,2003,(Mil Reais),855
3547106,2004,(Mil Reais),1150
3547106,2005,(Mil Reais),1341
3547106,2006,(Mil Reais),867
3547106,2007,(Mil Reais),517
3547106,2008,(Mil Reais),420
3547106,2009,(Mil Reais),823
3547106,2010,(Mil Reais),950
3547106,2011,(Mil Reais),459
3547106,2012,(Mil Reais),868
3547106,2013,(Mil Reais),865
3547106,2014,(Mil Reais),861
3547205,1990,(Mil Cruzeiros),59759
3547205,1991,(Mil Cruzeiros),229271
3547205,1992,(Mil Cruzeiros),1783243
3547205,1993,(Mil Cruzeiros Reais),77298
3547205,1994,(Mil Reais),826
3547205,1995,(Mil Reais),539
3547205,1996,(Mil Reais),385
3547205,1997,(Mil Reais),963
3547205,1998,(Mil Reais),1853
3547205,1999,(Mil Reais),1976
3547205,2000,(Mil Reais),922
3547205,2001,(Mil Reais),2774
3547205,2002,(Mil Reais),1930
3547205,2003,(Mil Reais),2537
3547205,2004,(Mil Reais),2638
3547205,2005,(Mil Reais),2793
3547205,2006,(Mil Reais),2989
3547205,2007,(Mil Reais),2813
3547205,2008,(Mil Reais),4309
3547205,2009,(Mil Reais),3169
3547205,2010,(Mil Reais),3602
3547205,2011,(Mil Reais),4418
3547205,2012,(Mil Reais),2664
3547205,2013,(Mil Reais),4307
3547205,2014,(Mil Reais),3749
3547304,1990,(Mil Cruzeiros),1200
3547304,1991,(Mil Cruzeiros),-
3547304,1992,(Mil Cruzeiros),-
3547304,1993,(Mil Cruzeiros Reais),-
3547304,1994,(Mil Reais),-
3547304,1995,(Mil Reais),-
3547304,1996,(Mil Reais),-
3547304,1997,(Mil Reais),-
3547304,1998,(Mil Reais),-
3547304,1999,(Mil Reais),-
3547304,2000,(Mil Reais),-
3547304,2001,(Mil Reais),-
3547304,2002,(Mil Reais),-
3547304,2003,(Mil Reais),-
3547304,2004,(Mil Reais),-
3547304,2005,(Mil Reais),-
3547304,2006,(Mil Reais),-
3547304,2007,(Mil Reais),-
3547304,2008,(Mil Reais),-
3547304,2009,(Mil Reais),-
3547304,2010,(Mil Reais),-
3547304,2011,(Mil Reais),-
3547304,2012,(Mil Reais),-
3547304,2013,(Mil Reais),-
3547304,2014,(Mil Reais),-
3547403,1990,(Mil Cruzeiros),79751
3547403,1991,(Mil Cruzeiros),657041
3547403,1992,(Mil Cruzeiros),5504106
3547403,1993,(Mil Cruzeiros Reais),247848
3547403,1994,(Mil Reais),2120
3547403,1995,(Mil Reais),1247
3547403,1996,(Mil Reais),1350
3547403,1997,(Mil Reais),1413
3547403,1998,(Mil Reais),1645
3547403,1999,(Mil Reais),2315
3547403,2000,(Mil Reais),1038
3547403,2001,(Mil Reais),3109
3547403,2002,(Mil Reais),3972
3547403,2003,(Mil Reais),4454
3547403,2004,(Mil Reais),4016
3547403,2005,(Mil Reais),4762
3547403,2006,(Mil Reais),5142
3547403,2007,(Mil Reais),1063
3547403,2008,(Mil Reais),5725
3547403,2009,(Mil Reais),4788
3547403,2010,(Mil Reais),5635
3547403,2011,(Mil Reais),7590
3547403,2012,(Mil Reais),6155
3547403,2013,(Mil Reais),6995
3547403,2014,(Mil Reais),8642
3547502,1990,(Mil Cruzeiros),635393
3547502,1991,(Mil Cruzeiros),5215402
3547502,1992,(Mil Cruzeiros),66235950
3547502,1993,(Mil Cruzeiros Reais),1970928
3547502,1994,(Mil Reais),25628
3547502,1995,(Mil Reais),9236
3547502,1996,(Mil Reais),7561
3547502,1997,(Mil Reais),6085
3547502,1998,(Mil Reais),9629
3547502,1999,(Mil Reais),8535
3547502,2000,(Mil Reais),5602
3547502,2001,(Mil Reais),20805
3547502,2002,(Mil Reais),26176
3547502,2003,(Mil Reais),23728
3547502,2004,(Mil Reais),27703
3547502,2005,(Mil Reais),25936
3547502,2006,(Mil Reais),28410
3547502,2007,(Mil Reais),36611
3547502,2008,(Mil Reais),29189
3547502,2009,(Mil Reais),18115
3547502,2010,(Mil Reais),33109
3547502,2011,(Mil Reais),30019
3547502,2012,(Mil Reais),7422
3547502,2013,(Mil Reais),5151
3547502,2014,(Mil Reais),8620
3547601,1990,(Mil Cruzeiros),45861
3547601,1991,(Mil Cruzeiros),248376
3547601,1992,(Mil Cruzeiros),5176610
3547601,1993,(Mil Cruzeiros Reais),186569
3547601,1994,(Mil Reais),2340
3547601,1995,(Mil Reais),1443
3547601,1996,(Mil Reais),828
3547601,1997,(Mil Reais),939
3547601,1998,(Mil Reais),1040
3547601,1999,(Mil Reais),1267
3547601,2000,(Mil Reais),802
3547601,2001,(Mil Reais),2101
3547601,2002,(Mil Reais),2556
3547601,2003,(Mil Reais),5239
3547601,2004,(Mil Reais),3828
3547601,2005,(Mil Reais),4500
3547601,2006,(Mil Reais),5031
3547601,2007,(Mil Reais),5048
3547601,2008,(Mil Reais),8667
3547601,2009,(Mil Reais),5570
3547601,2010,(Mil Reais),5360
3547601,2011,(Mil Reais),3833
3547601,2012,(Mil Reais),4919
3547601,2013,(Mil Reais),4692
3547601,2014,(Mil Reais),4736
3547650,1990,(Mil Cruzeiros),-
3547650,1991,(Mil Cruzeiros),-
3547650,1992,(Mil Cruzeiros),-
3547650,1993,(Mil Cruzeiros Reais),-
3547650,1994,(Mil Reais),-
3547650,1995,(Mil Reais),-
3547650,1996,(Mil Reais),-
3547650,1997,(Mil Reais),1059
3547650,1998,(Mil Reais),3030
3547650,1999,(Mil Reais),3664
3547650,2000,(Mil Reais),2376
3547650,2001,(Mil Reais),7115
3547650,2002,(Mil Reais),6465
3547650,2003,(Mil Reais),6907
3547650,2004,(Mil Reais),5914
3547650,2005,(Mil Reais),6246
3547650,2006,(Mil Reais),6677
3547650,2007,(Mil Reais),6330
3547650,2008,(Mil Reais),8066
3547650,2009,(Mil Reais),5679
3547650,2010,(Mil Reais),10697
3547650,2011,(Mil Reais),11673
3547650,2012,(Mil Reais),6610
3547650,2013,(Mil Reais),6991
3547650,2014,(Mil Reais),12026
3547700,1990,(Mil Cruzeiros),1260
3547700,1991,(Mil Cruzeiros),8400
3547700,1992,(Mil Cruzeiros),138600
3547700,1993,(Mil Cruzeiros Reais),5266
3547700,1994,(Mil Reais),50
3547700,1995,(Mil Reais),74
3547700,1996,(Mil Reais),129
3547700,1997,(Mil Reais),134
3547700,1998,(Mil Reais),145
3547700,1999,(Mil Reais),13
3547700,2000,(Mil Reais),547
3547700,2001,(Mil Reais),59
3547700,2002,(Mil Reais),179
3547700,2003,(Mil Reais),55
3547700,2004,(Mil Reais),66
3547700,2005,(Mil Reais),151
3547700,2006,(Mil Reais),399
3547700,2007,(Mil Reais),369
3547700,2008,(Mil Reais),197
3547700,2009,(Mil Reais),239
3547700,2010,(Mil Reais),240
3547700,2011,(Mil Reais),359
3547700,2012,(Mil Reais),799
3547700,2013,(Mil Reais),1543
3547700,2014,(Mil Reais),1603
3547908,1990,(Mil Cruzeiros),117513
3547908,1991,(Mil Cruzeiros),957547
3547908,1992,(Mil Cruzeiros),9347910
3547908,1993,(Mil Cruzeiros Reais),179519
3547908,1994,(Mil Reais),2705
3547908,1995,(Mil Reais),2959
3547908,1996,(Mil Reais),3050
3547908,1997,(Mil Reais),3539
3547908,1998,(Mil Reais),4956
3547908,1999,(Mil Reais),8037
3547908,2000,(Mil Reais),3818
3547908,2001,(Mil Reais),5740
3547908,2002,(Mil Reais),4600
3547908,2003,(Mil Reais),4453
3547908,2004,(Mil Reais),7339
3547908,2005,(Mil Reais),9620
3547908,2006,(Mil Reais),9963
3547908,2007,(Mil Reais),9607
3547908,2008,(Mil Reais),24858
3547908,2009,(Mil Reais),19220
3547908,2010,(Mil Reais),22684
3547908,2011,(Mil Reais),18387
3547908,2012,(Mil Reais),36257
3547908,2013,(Mil Reais),30331
3547908,2014,(Mil Reais),30630
3548005,1990,(Mil Cruzeiros),866534
3548005,1991,(Mil Cruzeiros),2329842
3548005,1992,(Mil Cruzeiros),23251500
3548005,1993,(Mil Cruzeiros Reais),1301616
3548005,1994,(Mil Reais),4981
3548005,1995,(Mil Reais),4389
3548005,1996,(Mil Reais),2150
3548005,1997,(Mil Reais),3953
3548005,1998,(Mil Reais),5068
3548005,1999,(Mil Reais),2278
3548005,2000,(Mil Reais),4274
3548005,2001,(Mil Reais),6096
3548005,2002,(Mil Reais),10977
3548005,2003,(Mil Reais),9457
3548005,2004,(Mil Reais),9450
3548005,2005,(Mil Reais),4298
3548005,2006,(Mil Reais),9195
3548005,2007,(Mil Reais),8770
3548005,2008,(Mil Reais),8339
3548005,2009,(Mil Reais),-
3548005,2010,(Mil Reais),26018
3548005,2011,(Mil Reais),18797
3548005,2012,(Mil Reais),23936
3548005,2013,(Mil Reais),15576
3548005,2014,(Mil Reais),20963
3548054,1990,(Mil Cruzeiros),-
3548054,1991,(Mil Cruzeiros),-
3548054,1992,(Mil Cruzeiros),-
3548054,1993,(Mil Cruzeiros Reais),353371
3548054,1994,(Mil Reais),3674
3548054,1995,(Mil Reais),3108
3548054,1996,(Mil Reais),2021
3548054,1997,(Mil Reais),2011
3548054,1998,(Mil Reais),2940
3548054,1999,(Mil Reais),2839
3548054,2000,(Mil Reais),3129
3548054,2001,(Mil Reais),6593
3548054,2002,(Mil Reais),7301
3548054,2003,(Mil Reais),9513
3548054,2004,(Mil Reais),7513
3548054,2005,(Mil Reais),8953
3548054,2006,(Mil Reais),11513
3548054,2007,(Mil Reais),15224
3548054,2008,(Mil Reais),6745
3548054,2009,(Mil Reais),6861
3548054,2010,(Mil Reais),11985
3548054,2011,(Mil Reais),12471
3548054,2012,(Mil Reais),12559
3548054,2013,(Mil Reais),14344
3548054,2014,(Mil Reais),14011
3548104,1990,(Mil Cruzeiros),220941
3548104,1991,(Mil Cruzeiros),337405
3548104,1992,(Mil Cruzeiros),3624235
3548104,1993,(Mil Cruzeiros Reais),918883
3548104,1994,(Mil Reais),7773
3548104,1995,(Mil Reais),4654
3548104,1996,(Mil Reais),3252
3548104,1997,(Mil Reais),7946
3548104,1998,(Mil Reais),4704
3548104,1999,(Mil Reais),5633
3548104,2000,(Mil Reais),7531
3548104,2001,(Mil Reais),13987
3548104,2002,(Mil Reais),7639
3548104,2003,(Mil Reais),8201
3548104,2004,(Mil Reais),10820
3548104,2005,(Mil Reais),7080
3548104,2006,(Mil Reais),8912
3548104,2007,(Mil Reais),16470
3548104,2008,(Mil Reais),8988
3548104,2009,(Mil Reais),13416
3548104,2010,(Mil Reais),14517
3548104,2011,(Mil Reais),30452
3548104,2012,(Mil Reais),29398
3548104,2013,(Mil Reais),34420
3548104,2014,(Mil Reais),44057
3548203,1990,(Mil Cruzeiros),41225
3548203,1991,(Mil Cruzeiros),214890
3548203,1992,(Mil Cruzeiros),1584193
3548203,1993,(Mil Cruzeiros Reais),7153
3548203,1994,(Mil Reais),111
3548203,1995,(Mil Reais),275
3548203,1996,(Mil Reais),344
3548203,1997,(Mil Reais),59
3548203,1998,(Mil Reais),83
3548203,1999,(Mil Reais),129
3548203,2000,(Mil Reais),167
3548203,2001,(Mil Reais),288
3548203,2002,(Mil Reais),125
3548203,2003,(Mil Reais),374
3548203,2004,(Mil Reais),237
3548203,2005,(Mil Reais),264
3548203,2006,(Mil Reais),262
3548203,2007,(Mil Reais),281
3548203,2008,(Mil Reais),337
3548203,2009,(Mil Reais),368
3548203,2010,(Mil Reais),710
3548203,2011,(Mil Reais),741
3548203,2012,(Mil Reais),749
3548203,2013,(Mil Reais),399
3548203,2014,(Mil Reais),388
3548302,1990,(Mil Cruzeiros),493
3548302,1991,(Mil Cruzeiros),12061
3548302,1992,(Mil Cruzeiros),114900
3548302,1993,(Mil Cruzeiros Reais),1586
3548302,1994,(Mil Reais),19
3548302,1995,(Mil Reais),39
3548302,1996,(Mil Reais),28
3548302,1997,(Mil Reais),38
3548302,1998,(Mil Reais),69
3548302,1999,(Mil Reais),77
3548302,2000,(Mil Reais),78
3548302,2001,(Mil Reais),106
3548302,2002,(Mil Reais),125
3548302,2003,(Mil Reais),39
3548302,2004,(Mil Reais),30
3548302,2005,(Mil Reais),44
3548302,2006,(Mil Reais),138
3548302,2007,(Mil Reais),107
3548302,2008,(Mil Reais),155
3548302,2009,(Mil Reais),90
3548302,2010,(Mil Reais),11
3548302,2011,(Mil Reais),36
3548302,2012,(Mil Reais),29
3548302,2013,(Mil Reais),6
3548302,2014,(Mil Reais),4
3548401,1990,(Mil Cruzeiros),5496
3548401,1991,(Mil Cruzeiros),23817
3548401,1992,(Mil Cruzeiros),545984
3548401,1993,(Mil Cruzeiros Reais),6394
3548401,1994,(Mil Reais),223
3548401,1995,(Mil Reais),209
3548401,1996,(Mil Reais),41
3548401,1997,(Mil Reais),93
3548401,1998,(Mil Reais),78
3548401,1999,(Mil Reais),75
3548401,2000,(Mil Reais),180
3548401,2001,(Mil Reais),72
3548401,2002,(Mil Reais),42
3548401,2003,(Mil Reais),43
3548401,2004,(Mil Reais),71
3548401,2005,(Mil Reais),56
3548401,2006,(Mil Reais),68
3548401,2007,(Mil Reais),65
3548401,2008,(Mil Reais),263
3548401,2009,(Mil Reais),17
3548401,2010,(Mil Reais),122
3548401,2011,(Mil Reais),1150
3548401,2012,(Mil Reais),1388
3548401,2013,(Mil Reais),1400
3548401,2014,(Mil Reais),1041
3548500,1990,(Mil Cruzeiros),-
3548500,1991,(Mil Cruzeiros),-
3548500,1992,(Mil Cruzeiros),-
3548500,1993,(Mil Cruzeiros Reais),8740
3548500,1994,(Mil Reais),27
3548500,1995,(Mil Reais),42
3548500,1996,(Mil Reais),184
3548500,1997,(Mil Reais),8
3548500,1998,(Mil Reais),234
3548500,1999,(Mil Reais),46
3548500,2000,(Mil Reais),82
3548500,2001,(Mil Reais),-
3548500,2002,(Mil Reais),-
3548500,2003,(Mil Reais),-
3548500,2004,(Mil Reais),-
3548500,2005,(Mil Reais),-
3548500,2006,(Mil Reais),-
3548500,2007,(Mil Reais),-
3548500,2008,(Mil Reais),-
3548500,2009,(Mil Reais),-
3548500,2010,(Mil Reais),-
3548500,2011,(Mil Reais),-
3548500,2012,(Mil Reais),-
3548500,2013,(Mil Reais),-
3548500,2014,(Mil Reais),-
3548609,1990,(Mil Cruzeiros),13975
3548609,1991,(Mil Cruzeiros),24678
3548609,1992,(Mil Cruzeiros),150800
3548609,1993,(Mil Cruzeiros Reais),3320
3548609,1994,(Mil Reais),44
3548609,1995,(Mil Reais),34
3548609,1996,(Mil Reais),156
3548609,1997,(Mil Reais),255
3548609,1998,(Mil Reais),1448
3548609,1999,(Mil Reais),1605
3548609,2000,(Mil Reais),968
3548609,2001,(Mil Reais),3366
3548609,2002,(Mil Reais),2990
3548609,2003,(Mil Reais),5567
3548609,2004,(Mil Reais),3497
3548609,2005,(Mil Reais),6358
3548609,2006,(Mil Reais),3665
3548609,2007,(Mil Reais),8836
3548609,2008,(Mil Reais),8561
3548609,2009,(Mil Reais),12700
3548609,2010,(Mil Reais),13952
3548609,2011,(Mil Reais),14142
3548609,2012,(Mil Reais),20886
3548609,2013,(Mil Reais),13824
3548609,2014,(Mil Reais),14060
3548906,1990,(Mil Cruzeiros),338661
3548906,1991,(Mil Cruzeiros),2062048
3548906,1992,(Mil Cruzeiros),25134120
3548906,1993,(Mil Cruzeiros Reais),909085
3548906,1994,(Mil Reais),13688
3548906,1995,(Mil Reais),7063
3548906,1996,(Mil Reais),5357
3548906,1997,(Mil Reais),6969
3548906,1998,(Mil Reais),11354
3548906,1999,(Mil Reais),11135
3548906,2000,(Mil Reais),7993
3548906,2001,(Mil Reais),23851
3548906,2002,(Mil Reais),40138
3548906,2003,(Mil Reais),26845
3548906,2004,(Mil Reais),29106
3548906,2005,(Mil Reais),25933
3548906,2006,(Mil Reais),50696
3548906,2007,(Mil Reais),37686
3548906,2008,(Mil Reais),34520
3548906,2009,(Mil Reais),41760
3548906,2010,(Mil Reais),34342
3548906,2011,(Mil Reais),56535
3548906,2012,(Mil Reais),21016
3548906,2013,(Mil Reais),20793
3548906,2014,(Mil Reais),14880
3549003,1990,(Mil Cruzeiros),141516
3549003,1991,(Mil Cruzeiros),780862
3549003,1992,(Mil Cruzeiros),4691020
3549003,1993,(Mil Cruzeiros Reais),278918
3549003,1994,(Mil Reais),1726
3549003,1995,(Mil Reais),1020
3549003,1996,(Mil Reais),395
3549003,1997,(Mil Reais),795
3549003,1998,(Mil Reais),2382
3549003,1999,(Mil Reais),3805
3549003,2000,(Mil Reais),4569
3549003,2001,(Mil Reais),4680
3549003,2002,(Mil Reais),6769
3549003,2003,(Mil Reais),7086
3549003,2004,(Mil Reais),5087
3549003,2005,(Mil Reais),6108
3549003,2006,(Mil Reais),6395
3549003,2007,(Mil Reais),9158
3549003,2008,(Mil Reais),8075
3549003,2009,(Mil Reais),6841
3549003,2010,(Mil Reais),10739
3549003,2011,(Mil Reais),11084
3549003,2012,(Mil Reais),10415
3549003,2013,(Mil Reais),11416
3549003,2014,(Mil Reais),10886
3549102,1990,(Mil Cruzeiros),391875
3549102,1991,(Mil Cruzeiros),619555
3549102,1992,(Mil Cruzeiros),4963460
3549102,1993,(Mil Cruzeiros Reais),1170210
3549102,1994,(Mil Reais),10737
3549102,1995,(Mil Reais),6541
3549102,1996,(Mil Reais),4604
3549102,1997,(Mil Reais),10791
3549102,1998,(Mil Reais),5452
3549102,1999,(Mil Reais),6360
3549102,2000,(Mil Reais),9237
3549102,2001,(Mil Reais),11679
3549102,2002,(Mil Reais),9503
3549102,2003,(Mil Reais),6694
3549102,2004,(Mil Reais),10309
3549102,2005,(Mil Reais),7586
3549102,2006,(Mil Reais),6632
3549102,2007,(Mil Reais),11806
3549102,2008,(Mil Reais),7460
3549102,2009,(Mil Reais),9882
3549102,2010,(Mil Reais),16671
3549102,2011,(Mil Reais),37496
3549102,2012,(Mil Reais),31612
3549102,2013,(Mil Reais),21098
3549102,2014,(Mil Reais),29581
3549201,1990,(Mil Cruzeiros),35182
3549201,1991,(Mil Cruzeiros),328446
3549201,1992,(Mil Cruzeiros),6834900
3549201,1993,(Mil Cruzeiros Reais),170227
3549201,1994,(Mil Reais),2819
3549201,1995,(Mil Reais),1521
3549201,1996,(Mil Reais),2435
3549201,1997,(Mil Reais),2961
3549201,1998,(Mil Reais),2086
3549201,1999,(Mil Reais),2038
3549201,2000,(Mil Reais),1082
3549201,2001,(Mil Reais),2621
3549201,2002,(Mil Reais),3618
3549201,2003,(Mil Reais),4514
3549201,2004,(Mil Reais),4742
3549201,2005,(Mil Reais),4270
3549201,2006,(Mil Reais),5191
3549201,2007,(Mil Reais),4952
3549201,2008,(Mil Reais),6563
3549201,2009,(Mil Reais),6510
3549201,2010,(Mil Reais),8156
3549201,2011,(Mil Reais),7132
3549201,2012,(Mil Reais),9241
3549201,2013,(Mil Reais),2925
3549201,2014,(Mil Reais),4010
3549250,1990,(Mil Cruzeiros),-
3549250,1991,(Mil Cruzeiros),-
3549250,1992,(Mil Cruzeiros),-
3549250,1993,(Mil Cruzeiros Reais),54176
3549250,1994,(Mil Reais),1056
3549250,1995,(Mil Reais),389
3549250,1996,(Mil Reais),357
3549250,1997,(Mil Reais),382
3549250,1998,(Mil Reais),614
3549250,1999,(Mil Reais),648
3549250,2000,(Mil Reais),481
3549250,2001,(Mil Reais),617
3549250,2002,(Mil Reais),910
3549250,2003,(Mil Reais),1004
3549250,2004,(Mil Reais),1003
3549250,2005,(Mil Reais),873
3549250,2006,(Mil Reais),1243
3549250,2007,(Mil Reais),1071
3549250,2008,(Mil Reais),1435
3549250,2009,(Mil Reais),1161
3549250,2010,(Mil Reais),2034
3549250,2011,(Mil Reais),1316
3549250,2012,(Mil Reais),1270
3549250,2013,(Mil Reais),1163
3549250,2014,(Mil Reais),1480
3549300,1990,(Mil Cruzeiros),53147
3549300,1991,(Mil Cruzeiros),173150
3549300,1992,(Mil Cruzeiros),1143494
3549300,1993,(Mil Cruzeiros Reais),10557
3549300,1994,(Mil Reais),312
3549300,1995,(Mil Reais),263
3549300,1996,(Mil Reais),157
3549300,1997,(Mil Reais),316
3549300,1998,(Mil Reais),448
3549300,1999,(Mil Reais),569
3549300,2000,(Mil Reais),545
3549300,2001,(Mil Reais),1849
3549300,2002,(Mil Reais),1567
3549300,2003,(Mil Reais),2054
3549300,2004,(Mil Reais),2302
3549300,2005,(Mil Reais),4505
3549300,2006,(Mil Reais),1741
3549300,2007,(Mil Reais),1889
3549300,2008,(Mil Reais),1677
3549300,2009,(Mil Reais),2232
3549300,2010,(Mil Reais),2330
3549300,2011,(Mil Reais),1665
3549300,2012,(Mil Reais),3316
3549300,2013,(Mil Reais),3168
3549300,2014,(Mil Reais),2457
3549409,1990,(Mil Cruzeiros),6888
3549409,1991,(Mil Cruzeiros),47678
3549409,1992,(Mil Cruzeiros),227550
3549409,1993,(Mil Cruzeiros Reais),3920
3549409,1994,(Mil Reais),29
3549409,1995,(Mil Reais),-
3549409,1996,(Mil Reais),-
3549409,1997,(Mil Reais),-
3549409,1998,(Mil Reais),83
3549409,1999,(Mil Reais),83
3549409,2000,(Mil Reais),48
3549409,2001,(Mil Reais),38
3549409,2002,(Mil Reais),103
3549409,2003,(Mil Reais),127
3549409,2004,(Mil Reais),137
3549409,2005,(Mil Reais),69
3549409,2006,(Mil Reais),69
3549409,2007,(Mil Reais),103
3549409,2008,(Mil Reais),79
3549409,2009,(Mil Reais),-
3549409,2010,(Mil Reais),496
3549409,2011,(Mil Reais),697
3549409,2012,(Mil Reais),492
3549409,2013,(Mil Reais),529
3549409,2014,(Mil Reais),302
3549508,1990,(Mil Cruzeiros),153378
3549508,1991,(Mil Cruzeiros),807744
3549508,1992,(Mil Cruzeiros),4702500
3549508,1993,(Mil Cruzeiros Reais),454993
3549508,1994,(Mil Reais),2791
3549508,1995,(Mil Reais),3019
3549508,1996,(Mil Reais),2169
3549508,1997,(Mil Reais),1781
3549508,1998,(Mil Reais),4000
3549508,1999,(Mil Reais),1881
3549508,2000,(Mil Reais),1437
3549508,2001,(Mil Reais),1456
3549508,2002,(Mil Reais),4547
3549508,2003,(Mil Reais),2140
3549508,2004,(Mil Reais),1389
3549508,2005,(Mil Reais),5291
3549508,2006,(Mil Reais),4527
3549508,2007,(Mil Reais),6378
3549508,2008,(Mil Reais),7781
3549508,2009,(Mil Reais),10926
3549508,2010,(Mil Reais),9530
3549508,2011,(Mil Reais),5888
3549508,2012,(Mil Reais),13553
3549508,2013,(Mil Reais),15926
